,CO1 Comdty ,CO2 Comdty ,CO3 Comdty,S:COCO 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2019-11-01,236093.0,112496.0,72615.0,
2019-11-04,235379.0,115081.0,67105.0,
2019-11-05,231665.0,117430.0,69927.0,
2019-11-06,275935.0,142244.0,92812.0,
2019-11-07,261072.0,147754.0,108561.0,
2019-11-08,287672.0,151288.0,91074.0,
2019-11-11,213342.0,120269.0,59193.0,
2019-11-12,238171.0,138754.0,84730.0,
2019-11-13,273025.0,161739.0,100784.0,
2019-11-14,234780.0,156273.0,89875.0,
2019-11-15,255681.0,147008.0,85850.0,
2019-11-18,228249.0,136818.0,66278.0,
2019-11-19,296802.0,172980.0,84297.0,
2019-11-20,343310.0,232326.0,108597.0,
2019-11-21,318487.0,278374.0,106430.0,
2019-11-22,228744.0,207640.0,77804.0,
2019-11-25,212053.0,228754.0,90629.0,
2019-11-26,181095.0,290590.0,137940.0,
2019-11-27,125474.0,267113.0,100961.0,
2019-11-28,96083.0,204513.0,57684.0,
2019-11-29,19645.0,284787.0,95947.0,
2019-12-02,297874.0,150580.0,49530.0,
2019-12-03,248550.0,117475.0,35624.0,
2019-12-04,319042.0,169264.0,74697.0,
2019-12-05,294838.0,150252.0,78758.0,
2019-12-06,314600.0,183987.0,94429.0,
2019-12-09,239772.0,135786.0,58979.0,
2019-12-10,235193.0,168590.0,87349.0,
2019-12-11,250138.0,160661.0,61095.0,
2019-12-12,238305.0,165765.0,79998.0,
2019-12-13,232747.0,151602.0,66920.0,
2019-12-16,186087.0,130764.0,54130.0,
2019-12-17,245832.0,201189.0,80720.0,
2019-12-18,262339.0,216171.0,66508.0,
2019-12-19,249537.0,240134.0,71645.0,
2019-12-20,217977.0,203392.0,63729.0,
2019-12-23,131417.0,130621.0,41720.0,
2019-12-24,106430.0,110283.0,21660.0,
2019-12-26,69821.0,113893.0,27444.0,
2019-12-27,112219.0,222365.0,49942.0,
2019-12-30,29417.0,258776.0,69402.0,
2019-12-31,171009.0,54805.0,28929.0,24290.0
2020-01-02,205689.0,81185.0,33788.0,35568.0
2020-01-03,479696.0,202661.0,96937.0,98943.0
2020-01-06,341137.0,152513.0,87780.0,64788.0
2020-01-07,284919.0,142789.0,75709.0,58854.0
2020-01-08,560891.0,270031.0,154028.0,122106.0
2020-01-09,364446.0,187438.0,84862.0,82600.0
2020-01-10,272171.0,155702.0,75558.0,64441.0
2020-01-13,262472.0,137517.0,74769.0,64906.0
2020-01-14,270499.0,158743.0,87761.0,71374.0
2020-01-15,229526.0,145105.0,73675.0,61588.0
2020-01-16,220168.0,155009.0,73720.0,59377.0
2020-01-17,238639.0,188123.0,90273.0,81658.0
2020-01-20,154790.0,114647.0,45346.0,63661.0
2020-01-21,248555.0,170332.0,61022.0,79326.0
2020-01-22,273296.0,192381.0,90067.0,74411.0
2020-01-23,361905.0,291812.0,110920.0,137229.0
2020-01-24,257949.0,223340.0,82926.0,87983.0
2020-01-27,259770.0,281844.0,136016.0,69875.0
2020-01-28,248947.0,308813.0,145722.0,88081.0
2020-01-29,142684.0,324985.0,117002.0,78183.0
2020-01-30,104274.0,460251.0,193452.0,74418.0
2020-01-31,19601.0,477867.0,204438.0,17746.0
2020-02-03,477224.0,228954.0,240053.0,109168.0
2020-02-04,409857.0,192832.0,230070.0,78960.0
2020-02-05,412265.0,211092.0,236481.0,93361.0
2020-02-06,379871.0,217115.0,227622.0,98827.0
2020-02-07,270802.0,144648.0,159132.0,60182.0
2020-02-10,280175.0,165271.0,179075.0,74106.0
2020-02-11,272814.0,166265.0,148752.0,75540.0
2020-02-12,305454.0,202479.0,182648.0,83033.0
2020-02-13,325512.0,223010.0,200026.0,104315.0
2020-02-14,258139.0,178512.0,154219.0,70337.0
2020-02-17,115337.0,87592.0,65200.0,36753.0
2020-02-18,249196.0,198320.0,169378.0,80207.0
2020-02-19,262150.0,228994.0,170899.0,92603.0
2020-02-20,268649.0,266342.0,184935.0,105367.0
2020-02-21,236494.0,226227.0,174342.0,60626.0
2020-02-24,236331.0,322021.0,216462.0,68968.0
2020-02-25,210280.0,271713.0,158974.0,72898.0
2020-02-26,171495.0,435682.0,260803.0,91546.0
2020-02-27,112157.0,506258.0,273420.0,72879.0
2020-02-28,20359.0,521480.0,287613.0,17873.0
2020-03-02,417555.0,256945.0,120053.0,89480.0
2020-03-03,407554.0,256255.0,107186.0,83378.0
2020-03-04,363501.0,251866.0,116129.0,90218.0
2020-03-05,361035.0,262390.0,125692.0,88225.0
2020-03-06,636391.0,444958.0,202053.0,144279.0
2020-03-09,779723.0,665352.0,296728.0,223442.0
2020-03-10,551292.0,423678.0,181250.0,135566.0
2020-03-11,471772.0,453481.0,237749.0,142628.0
2020-03-12,472738.0,510873.0,240867.0,136301.0
2020-03-13,360628.0,361568.0,153817.0,97155.0
2020-03-16,330119.0,313262.0,135583.0,79007.0
2020-03-17,270240.0,247216.0,110663.0,58079.0
2020-03-18,348397.0,397461.0,171343.0,91942.0
2020-03-19,335723.0,344620.0,131415.0,86438.0
2020-03-20,313837.0,355840.0,156647.0,93777.0
2020-03-23,257591.0,310487.0,135235.0,89097.0
2020-03-24,198906.0,278917.0,115867.0,73026.0
2020-03-25,154936.0,331288.0,182210.0,59722.0
2020-03-26,139178.0,293382.0,113728.0,60281.0
2020-03-27,112739.0,329043.0,137194.0,56431.0
2020-03-30,62080.0,350645.0,149259.0,40693.0
2020-03-31,14774.0,367505.0,172447.0,10998.0
2020-04-01,347286.0,180517.0,111788.0,75813.0
2020-04-02,612268.0,266625.0,181030.0,125356.0
2020-04-03,541275.0,228847.0,152000.0,93479.0
2020-04-06,296072.0,148280.0,90320.0,65346.0
2020-04-07,303419.0,174936.0,88392.0,75913.0
2020-04-08,320612.0,193537.0,110124.0,81244.0
2020-04-09,492998.0,268297.0,154259.0,116473.0
2020-04-13,223294.0,136283.0,67525.0,62792.0
2020-04-14,297548.0,198675.0,105128.0,86789.0
2020-04-15,284337.0,209423.0,123491.0,74093.0
2020-04-16,272978.0,189685.0,114412.0,68719.0
2020-04-17,286171.0,198060.0,113619.0,71699.0
2020-04-20,361825.0,247032.0,126678.0,89780.0
2020-04-21,637214.0,450046.0,222458.0,165880.0
2020-04-22,344764.0,326600.0,164706.0,104833.0
2020-04-23,256303.0,286791.0,135707.0,96157.0
2020-04-24,186999.0,256515.0,113037.0,71166.0
2020-04-27,162388.0,269907.0,108334.0,68184.0
2020-04-28,123224.0,324976.0,134798.0,65865.0
2020-04-29,86548.0,328811.0,133460.0,52505.0
2020-04-30,9690.0,391118.0,188975.0,6008.0
2020-05-01,216975.0,107667.0,77064.0,51023.0
2020-05-04,215728.0,103547.0,61803.0,55102.0
2020-05-05,267135.0,145086.0,90134.0,73045.0
2020-05-06,268457.0,142403.0,104880.0,59444.0
2020-05-07,259890.0,136658.0,93299.0,68169.0
2020-05-08,147304.0,82184.0,48004.0,40420.0
2020-05-11,242212.0,138814.0,88573.0,69002.0
2020-05-12,202469.0,119090.0,89684.0,49470.0
2020-05-13,221112.0,133268.0,93952.0,53316.0
2020-05-14,222209.0,162414.0,112093.0,66062.0
2020-05-15,211277.0,143086.0,97439.0,55256.0
2020-05-18,232249.0,163711.0,107681.0,64222.0
2020-05-19,188927.0,142678.0,84460.0,58136.0
2020-05-20,191265.0,142909.0,84480.0,54335.0
2020-05-21,178546.0,162760.0,98568.0,61928.0
2020-05-22,174586.0,175094.0,96457.0,61199.0
2020-05-25,28955.0,32709.0,9919.0,9961.0
2020-05-26,129983.0,195005.0,91130.0,52614.0
2020-05-27,112247.0,231255.0,96237.0,56309.0
2020-05-28,70994.0,253375.0,101699.0,53121.0
2020-05-29,14712.0,252890.0,117139.0,12058.0
2020-06-01,212783.0,124695.0,62279.0,60436.0
2020-06-02,205218.0,137536.0,55886.0,60424.0
2020-06-03,239425.0,144856.0,68205.0,55993.0
2020-06-04,172605.0,118238.0,52725.0,47277.0
2020-06-05,250309.0,187797.0,94255.0,77013.0
2020-06-08,227881.0,158729.0,73659.0,62391.0
2020-06-09,222358.0,158881.0,67935.0,68198.0
2020-06-10,234192.0,178919.0,71962.0,82810.0
2020-06-11,290169.0,191960.0,85138.0,70645.0
2020-06-12,237894.0,166075.0,80851.0,66014.0
2020-06-15,215424.0,153943.0,65238.0,58721.0
2020-06-16,248578.0,194472.0,83734.0,67208.0
2020-06-17,175235.0,153802.0,64392.0,55648.0
2020-06-18,175785.0,159531.0,73498.0,60144.0
2020-06-19,217494.0,199365.0,92371.0,75794.0
2020-06-22,187649.0,190209.0,68439.0,94044.0
2020-06-23,183029.0,212470.0,70015.0,79119.0
2020-06-24,195717.0,280337.0,92072.0,84099.0
2020-06-25,166049.0,270612.0,98604.0,70109.0
2020-06-26,120321.0,249232.0,95669.0,59638.0
2020-06-29,86776.0,273441.0,99136.0,60699.0
2020-06-30,12599.0,245222.0,99632.0,10358.0
2020-07-01,252515.0,122364.0,61230.0,65184.0
2020-07-02,196692.0,88817.0,48874.0,38462.0
2020-07-03,96783.0,56669.0,27147.0,33942.0
2020-07-06,185020.0,87775.0,36780.0,41370.0
2020-07-07,183230.0,109535.0,49653.0,52332.0
2020-07-08,185142.0,113058.0,44349.0,55663.0
2020-07-09,237751.0,128577.0,58579.0,65442.0
2020-07-10,214048.0,131325.0,69312.0,58826.0
2020-07-13,200310.0,108887.0,58559.0,52536.0
2020-07-14,221116.0,143812.0,72646.0,64121.0
2020-07-15,232180.0,150548.0,82274.0,67200.0
2020-07-16,172155.0,149499.0,67766.0,69309.0
2020-07-17,162402.0,112701.0,51834.0,48331.0
2020-07-20,179430.0,120482.0,46349.0,62333.0
2020-07-21,229784.0,177930.0,70148.0,75909.0
2020-07-22,202158.0,157888.0,69978.0,72243.0
2020-07-23,262235.0,208766.0,63696.0,118771.0
2020-07-24,191054.0,222175.0,96956.0,83298.0
2020-07-27,174749.0,231227.0,100790.0,77378.0
2020-07-28,107335.0,179134.0,72405.0,51464.0
2020-07-29,64917.0,196521.0,85950.0,37048.0
2020-07-30,63196.0,328238.0,115329.0,42990.0
2020-07-31,14417.0,196616.0,98382.0,13132.0
2020-08-03,198700.0,91795.0,91156.0,41132.0
2020-08-04,227118.0,118875.0,110960.0,51764.0
2020-08-05,246975.0,120615.0,124278.0,47841.0
2020-08-06,184521.0,94340.0,100669.0,42031.0
2020-08-07,171719.0,84321.0,72324.0,40871.0
2020-08-10,135301.0,62802.0,50530.0,34797.0
2020-08-11,202739.0,121280.0,83987.0,67223.0
2020-08-12,166478.0,114401.0,95527.0,53394.0
2020-08-13,148411.0,86173.0,78750.0,42078.0
2020-08-14,151463.0,98335.0,88566.0,38660.0
2020-08-17,164226.0,110920.0,102425.0,42342.0
2020-08-18,181686.0,133390.0,105217.0,47097.0
2020-08-19,174884.0,141424.0,110804.0,61606.0
2020-08-20,249744.0,192030.0,118160.0,92076.0
2020-08-21,221992.0,209559.0,143496.0,79917.0
2020-08-24,176636.0,178679.0,106732.0,64814.0
2020-08-25,178305.0,231571.0,155852.0,72162.0
2020-08-26,132506.0,237882.0,139433.0,75726.0
2020-08-27,102255.0,256537.0,119237.0,70545.0
2020-08-28,21143.0,223895.0,121134.0,19333.0
2020-08-31,174307.0,102698.0,31101.0,40640.0
2020-09-01,206724.0,138083.0,41730.0,65554.0
2020-09-02,260136.0,184153.0,64814.0,53841.0
2020-09-03,274933.0,206526.0,67353.0,56476.0
2020-09-04,270957.0,184243.0,58992.0,56282.0
2020-09-07,122980.0,86608.0,51836.0,33052.0
2020-09-08,363526.0,250542.0,103169.0,86838.0
2020-09-09,278218.0,196516.0,68313.0,75845.0
2020-09-10,208856.0,172221.0,67876.0,64943.0
2020-09-11,211875.0,183779.0,67979.0,73143.0
2020-09-14,200092.0,179729.0,63552.0,72933.0
2020-09-15,214799.0,202728.0,74762.0,72989.0
2020-09-16,237248.0,211025.0,73858.0,64646.0
2020-09-17,237399.0,203063.0,81082.0,64417.0
2020-09-18,204656.0,216518.0,83746.0,64266.0
2020-09-21,217355.0,201519.0,63579.0,60272.0
2020-09-22,210739.0,212189.0,63877.0,83404.0
2020-09-23,183876.0,221002.0,83334.0,66398.0
2020-09-24,162931.0,228362.0,84452.0,61987.0
2020-09-25,129401.0,192143.0,65941.0,47727.0
2020-09-28,91824.0,222771.0,58971.0,50433.0
2020-09-29,91595.0,331441.0,92385.0,73474.0
2020-09-30,19377.0,317193.0,95014.0,17506.0
2020-10-01,338718.0,123192.0,59862.0,54104.0
2020-10-02,337414.0,139837.0,71197.0,66916.0
2020-10-05,273764.0,111319.0,43066.0,53219.0
2020-10-06,291684.0,123247.0,46334.0,65288.0
2020-10-07,241200.0,129709.0,59069.0,64757.0
2020-10-08,266260.0,137942.0,57989.0,67445.0
2020-10-09,254615.0,144152.0,50886.0,82642.0
2020-10-12,238874.0,129100.0,51489.0,66180.0
2020-10-13,227845.0,130603.0,60781.0,60756.0
2020-10-14,279124.0,177344.0,79011.0,83324.0
2020-10-15,295275.0,149897.0,68181.0,63535.0
2020-10-16,197161.0,130428.0,56033.0,54421.0
2020-10-19,209058.0,157187.0,72429.0,59543.0
2020-10-20,252053.0,167613.0,74047.0,72074.0
2020-10-21,268884.0,165538.0,63361.0,68053.0
2020-10-22,257199.0,199785.0,64452.0,96749.0
2020-10-23,205213.0,216061.0,86993.0,81319.0
2020-10-26,210531.0,225082.0,94653.0,59577.0
2020-10-27,207540.0,243787.0,79432.0,79997.0
2020-10-28,163831.0,384385.0,132556.0,81434.0
2020-10-29,112491.0,467010.0,168506.0,76652.0
2020-10-30,20191.0,336160.0,116878.0,16986.0
2020-11-02,326074.0,152956.0,103466.0,70185.0
2020-11-03,278628.0,144190.0,103841.0,65831.0
2020-11-04,250866.0,95980.0,71842.0,39004.0
2020-11-05,219195.0,111689.0,77863.0,49246.0
2020-11-06,255440.0,120736.0,81232.0,50116.0
2020-11-09,393050.0,213361.0,136072.0,99273.0
2020-11-10,315249.0,164852.0,100775.0,88786.0
2020-11-11,346768.0,201207.0,129903.0,93562.0
2020-11-12,266038.0,162720.0,103243.0,62221.0
2020-11-13,216736.0,139131.0,85346.0,56481.0
2020-11-16,268433.0,151893.0,76276.0,78512.0
2020-11-17,226352.0,145578.0,89351.0,62600.0
2020-11-18,242879.0,146993.0,83813.0,70261.0
2020-11-19,210299.0,161972.0,92237.0,68983.0
2020-11-20,264010.0,240544.0,109681.0,115106.0
2020-11-23,267249.0,271568.0,130551.0,112179.0
2020-11-24,263239.0,323419.0,172771.0,96926.0
2020-11-25,231031.0,358407.0,191999.0,101427.0
2020-11-26,88757.0,183262.0,69524.0,55719.0
2020-11-27,87751.0,229254.0,75538.0,65852.0
2020-11-30,20676.0,332596.0,141348.0,16733.0
2020-12-01,258685.0,120984.0,55073.0,52952.0
2020-12-02,285740.0,131209.0,64308.0,57025.0
2020-12-03,274725.0,173269.0,80512.0,71681.0
2020-12-04,253637.0,155325.0,68781.0,69769.0
2020-12-07,207513.0,137418.0,68684.0,63612.0
2020-12-08,225236.0,135787.0,74561.0,61441.0
2020-12-09,267786.0,162305.0,74866.0,66222.0
2020-12-10,288732.0,179788.0,70968.0,80693.0
2020-12-11,231871.0,148500.0,67907.0,73592.0
2020-12-14,236959.0,151424.0,69408.0,67148.0
2020-12-15,190547.0,125814.0,68586.0,50956.0
2020-12-16,222737.0,165117.0,68556.0,76468.0
2020-12-17,233882.0,199988.0,86092.0,99529.0
2020-12-18,246122.0,211351.0,75437.0,101566.0
2020-12-21,288737.0,236314.0,87476.0,94266.0
2020-12-22,194100.0,201820.0,73485.0,81458.0
2020-12-23,182631.0,204575.0,63691.0,71344.0
2020-12-24,96688.0,109615.0,34579.0,44083.0
2020-12-28,81059.0,141521.0,35366.0,46145.0
2020-12-29,91332.0,196129.0,61222.0,65877.0
2020-12-30,17631.0,236911.0,78054.0,14595.0
2020-12-31,133224.0,51473.0,30374.0,27458.0
2021-01-04,382895.0,147272.0,85539.0,68590.0
2021-01-05,455351.0,236151.0,130073.0,105656.0
2021-01-06,414408.0,249214.0,143549.0,120297.0
2021-01-07,267188.0,166084.0,98382.0,78547.0
2021-01-08,336650.0,212017.0,128295.0,97041.0
2021-01-11,295066.0,170148.0,88919.0,88257.0
2021-01-12,288141.0,167882.0,103580.0,77225.0
2021-01-13,324295.0,220854.0,139960.0,105167.0
2021-01-14,331293.0,238929.0,130834.0,112177.0
2021-01-15,298410.0,210700.0,134908.0,90877.0
2021-01-18,142865.0,98801.0,47695.0,50664.0
2021-01-19,261102.0,181612.0,109741.0,82241.0
2021-01-20,310886.0,260505.0,125169.0,124415.0
2021-01-21,254591.0,232263.0,90420.0,115625.0
2021-01-22,269369.0,254158.0,123682.0,84120.0
2021-01-25,198274.0,202548.0,75104.0,70583.0
2021-01-26,163201.0,212070.0,90550.0,61129.0
2021-01-27,132411.0,316905.0,117850.0,69430.0
2021-01-28,122476.0,344703.0,115898.0,82992.0
2021-01-29,19936.0,320232.0,106445.0,16995.0
2021-02-01,288247.0,124371.0,93756.0,63931.0
2021-02-02,337679.0,182625.0,162791.0,91499.0
2021-02-03,276856.0,139373.0,114821.0,61987.0
2021-02-04,244072.0,125941.0,119679.0,51053.0
2021-02-05,229424.0,117589.0,95503.0,59867.0
2021-02-08,269312.0,146973.0,136178.0,80726.0
2021-02-09,319502.0,213112.0,158231.0,113253.0
2021-02-10,287707.0,182933.0,141363.0,109079.0
2021-02-11,209685.0,146190.0,104486.0,74919.0
2021-02-12,307715.0,221988.0,160212.0,103310.0
2021-02-15,220383.0,155585.0,129360.0,72264.0
2021-02-16,284666.0,174571.0,136329.0,76055.0
2021-02-17,391262.0,293458.0,216893.0,134240.0
2021-02-18,420556.0,392796.0,237172.0,194233.0
2021-02-19,305827.0,310432.0,173459.0,117415.0
2021-02-22,213746.0,289342.0,167888.0,75795.0
2021-02-23,231183.0,354828.0,182886.0,110592.0
2021-02-24,129712.0,340709.0,160986.0,78097.0
2021-02-25,109645.0,329605.0,151639.0,83161.0
2021-02-26,16102.0,352034.0,169242.0,13540.0
2021-03-01,291908.0,171118.0,75364.0,66178.0
2021-03-02,367119.0,240727.0,126594.0,104425.0
2021-03-03,341674.0,248747.0,135266.0,92615.0
2021-03-04,510680.0,373175.0,165671.0,159127.0
2021-03-05,361763.0,278741.0,131929.0,108692.0
2021-03-08,352594.0,265400.0,129783.0,108219.0
2021-03-09,302605.0,246635.0,125371.0,102545.0
2021-03-10,361943.0,281976.0,124527.0,122821.0
2021-03-11,289609.0,237466.0,121919.0,101568.0
2021-03-12,251538.0,220988.0,113615.0,95392.0
2021-03-15,262595.0,200584.0,95895.0,85829.0
2021-03-16,248993.0,218273.0,113327.0,80966.0
2021-03-17,309756.0,350588.0,192306.0,112552.0
2021-03-18,516083.0,509489.0,256689.0,163821.0
2021-03-19,446114.0,481802.0,241767.0,172832.0
2021-03-22,236341.0,252658.0,116762.0,95953.0
2021-03-23,392600.0,523999.0,228147.0,180504.0
2021-03-24,255118.0,393752.0,167470.0,87387.0
2021-03-25,202575.0,355889.0,153345.0,67560.0
2021-03-26,147735.0,293779.0,133210.0,49550.0
2021-03-29,91745.0,302112.0,102913.0,50061.0
2021-03-30,74364.0,308657.0,113393.0,51377.0
2021-03-31,9696.0,323097.0,149208.0,7528.0
2021-04-01,480365.0,236574.0,149498.0,117966.0
2021-04-05,231780.0,96442.0,60564.0,38347.0
2021-04-06,307867.0,166064.0,95256.0,71371.0
2021-04-07,321390.0,164288.0,106313.0,63929.0
2021-04-08,265179.0,160477.0,96611.0,64005.0
2021-04-09,216243.0,141710.0,68422.0,67088.0
2021-04-12,257839.0,147588.0,76662.0,65032.0
2021-04-13,242406.0,136696.0,72703.0,71890.0
2021-04-14,323041.0,185921.0,108989.0,83440.0
2021-04-15,240308.0,167222.0,93682.0,68294.0
2021-04-16,212200.0,131218.0,73374.0,50340.0
2021-04-19,193810.0,138773.0,55273.0,63681.0
2021-04-20,328240.0,252282.0,108635.0,104731.0
2021-04-21,260879.0,201807.0,103938.0,76392.0
2021-04-22,242474.0,218989.0,94898.0,100985.0
2021-04-23,187900.0,187149.0,81784.0,67193.0
2021-04-26,257581.0,298396.0,133652.0,107779.0
2021-04-27,222915.0,299460.0,130931.0,95134.0
2021-04-28,148949.0,375933.0,163094.0,85409.0
2021-04-29,91524.0,320974.0,110527.0,66200.0
2021-04-30,14843.0,308365.0,122853.0,12941.0
2021-05-03,148711.0,57646.0,34479.0,28952.0
2021-05-04,249641.0,108452.0,65755.0,49814.0
2021-05-05,283725.0,147297.0,81978.0,66356.0
2021-05-06,273282.0,141935.0,87031.0,69376.0
2021-05-07,262581.0,172639.0,90077.0,90518.0
2021-05-10,265604.0,161133.0,114391.0,77020.0
2021-05-11,321857.0,197644.0,133019.0,87066.0
2021-05-12,310299.0,172321.0,114740.0,82063.0
2021-05-13,311999.0,169459.0,100071.0,73742.0
2021-05-14,286132.0,189880.0,123401.0,92312.0
2021-05-17,230775.0,149016.0,100352.0,67123.0
2021-05-18,378016.0,299600.0,194853.0,134871.0
2021-05-19,386890.0,285037.0,161799.0,114261.0
2021-05-20,388162.0,339165.0,194856.0,156495.0
2021-05-21,257641.0,267859.0,150867.0,83509.0
2021-05-24,227254.0,272047.0,143580.0,84005.0
2021-05-25,183131.0,233263.0,122003.0,73509.0
2021-05-26,134619.0,274641.0,119662.0,85034.0
2021-05-27,86513.0,270531.0,134619.0,59134.0
2021-05-28,21263.0,294069.0,121520.0,16174.0
2021-05-31,80181.0,34872.0,16493.0,17771.0
2021-06-01,302490.0,152533.0,72369.0,64646.0
2021-06-02,221631.0,146552.0,67124.0,61842.0
2021-06-03,229785.0,147917.0,64281.0,65267.0
2021-06-04,222000.0,141608.0,54032.0,70287.0
2021-06-07,224334.0,164335.0,63537.0,87602.0
2021-06-08,285225.0,195193.0,74287.0,91675.0
2021-06-09,266374.0,195448.0,78456.0,97625.0
2021-06-10,346576.0,254132.0,98038.0,128011.0
2021-06-11,276476.0,214492.0,83982.0,96115.0
2021-06-14,200722.0,156306.0,74603.0,69928.0
2021-06-15,228619.0,187056.0,87958.0,71579.0
2021-06-16,306090.0,243973.0,116923.0,102466.0
2021-06-17,336640.0,254207.0,115104.0,101547.0
2021-06-18,231547.0,183125.0,84895.0,68398.0
2021-06-21,265470.0,231842.0,120165.0,86080.0
2021-06-22,294724.0,303988.0,123713.0,139630.0
2021-06-23,229037.0,261710.0,99185.0,87716.0
2021-06-24,165052.0,238002.0,100338.0,73303.0
2021-06-25,172413.0,246618.0,95443.0,68290.0
2021-06-28,142108.0,343278.0,132619.0,100267.0
2021-06-29,94942.0,288719.0,95647.0,71403.0
2021-06-30,15062.0,296472.0,134488.0,12208.0
2021-07-01,405155.0,205291.0,101550.0,100962.0
2021-07-02,236220.0,131748.0,58904.0,55814.0
2021-07-05,157222.0,87747.0,54437.0,38208.0
2021-07-06,410703.0,198887.0,94870.0,81169.0
2021-07-07,387427.0,183984.0,80952.0,82212.0
2021-07-08,314340.0,173253.0,66536.0,83955.0
2021-07-09,248179.0,151476.0,72386.0,73568.0
2021-07-12,262298.0,164752.0,71452.0,92729.0
2021-07-13,275913.0,178634.0,67239.0,97681.0
2021-07-14,376936.0,220603.0,101083.0,106832.0
2021-07-15,322328.0,188480.0,81518.0,96650.0
2021-07-16,292660.0,171143.0,90528.0,79846.0
2021-07-19,510920.0,305420.0,139774.0,125683.0
2021-07-20,316477.0,222066.0,110536.0,89026.0
2021-07-21,306322.0,244718.0,97211.0,103485.0
2021-07-22,251602.0,225662.0,112770.0,89735.0
2021-07-23,181662.0,173724.0,79135.0,74015.0
2021-07-26,210637.0,214523.0,85839.0,77239.0
2021-07-27,181936.0,251731.0,97513.0,76652.0
2021-07-28,111619.0,251801.0,90702.0,67364.0
2021-07-29,78273.0,247939.0,95621.0,54618.0
2021-07-30,14392.0,277427.0,103253.0,11966.0
2021-08-02,304873.0,125910.0,120920.0,64224.0
2021-08-03,303729.0,145801.0,136119.0,71758.0
2021-08-04,370132.0,176003.0,182406.0,86067.0
2021-08-05,261052.0,125085.0,129780.0,64849.0
2021-08-06,298955.0,183356.0,163045.0,85700.0
2021-08-09,353678.0,163622.0,187534.0,83163.0
2021-08-10,246128.0,126934.0,132579.0,63838.0
2021-08-11,324038.0,171830.0,149001.0,95932.0
2021-08-12,224987.0,121384.0,108601.0,62866.0
2021-08-13,202417.0,106134.0,89257.0,56634.0
