,QS1 Comdty ,QS1 Comdty ,QS2 Comdty ,QS2 Comdty ,QS3 Comdty ,QS3 Comdty 
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2019-11-08,41484.0,841243.0,192916.0,841243.0,133262.0,841243.0
2019-11-11,9610.0,815952.0,188225.0,815952.0,138948.0,815952.0
2019-11-12,3734.0,812957.0,180328.0,812957.0,136532.0,812957.0
2019-11-13,165947.0,814513.0,139129.0,814513.0,73972.0,814513.0
2019-11-14,160109.0,816714.0,146213.0,816714.0,72089.0,816714.0
2019-11-15,158527.0,822567.0,150570.0,822567.0,71470.0,822567.0
2019-11-18,158326.0,822019.0,148783.0,822019.0,72163.0,822019.0
2019-11-19,149426.0,821986.0,155201.0,821986.0,71532.0,821986.0
2019-11-20,144445.0,818748.0,152576.0,818748.0,72458.0,818748.0
2019-11-21,136327.0,827042.0,158616.0,827042.0,76247.0,827042.0
2019-11-22,126022.0,827065.0,164522.0,827065.0,78529.0,827065.0
2019-11-25,123032.0,829604.0,166582.0,829604.0,80056.0,829604.0
2019-11-26,117308.0,833315.0,168967.0,833315.0,81775.0,833315.0
2019-11-27,112404.0,828940.0,169195.0,828940.0,82914.0,828940.0
2019-11-28,106538.0,823720.0,169489.0,823720.0,83493.0,823720.0
2019-11-29,101093.0,813004.0,164117.0,813004.0,80306.0,813004.0
2019-12-02,96991.0,817865.0,164593.0,817865.0,85432.0,817865.0
2019-12-03,87992.0,815720.0,168335.0,815720.0,86847.0,815720.0
2019-12-04,85052.0,826610.0,175066.0,826610.0,91795.0,826610.0
2019-12-05,79944.0,838077.0,176678.0,838077.0,99206.0,838077.0
2019-12-06,68249.0,838369.0,176259.0,838369.0,104645.0,838369.0
2019-12-09,44046.0,828607.0,181014.0,828607.0,102851.0,828607.0
2019-12-10,29537.0,833533.0,178825.0,833533.0,112755.0,833533.0
2019-12-11,5682.0,838916.0,180453.0,838916.0,127342.0,838916.0
2019-12-12,1612.0,844512.0,173641.0,844512.0,133327.0,844512.0
2019-12-13,177082.0,860594.0,138081.0,860594.0,111481.0,860594.0
2019-12-16,165741.0,863249.0,142600.0,863249.0,116738.0,863249.0
2019-12-17,157115.0,864640.0,145436.0,864640.0,119750.0,864640.0
2019-12-18,151748.0,873839.0,149425.0,873839.0,123810.0,873839.0
2019-12-19,145680.0,877546.0,151489.0,877546.0,125679.0,877546.0
2019-12-20,142951.0,882989.0,151956.0,882989.0,127111.0,882989.0
2019-12-23,142304.0,887449.0,151656.0,887449.0,129572.0,887449.0
2019-12-24,139204.0,893044.0,158468.0,893044.0,130254.0,893044.0
2019-12-26,135348.0,891532.0,159665.0,891532.0,130008.0,891532.0
2019-12-27,128047.0,892338.0,161569.0,892338.0,130117.0,892338.0
2019-12-30,121437.0,897642.0,169314.0,897642.0,129268.0,897642.0
2019-12-31,121203.0,909342.0,174486.0,909342.0,131623.0,909342.0
2020-01-02,115535.0,929586.0,187972.0,929586.0,137275.0,929586.0
2020-01-03,105451.0,947178.0,201212.0,947178.0,141730.0,947178.0
2020-01-06,83536.0,938038.0,199009.0,938038.0,147177.0,938038.0
2020-01-07,58098.0,921456.0,202594.0,921456.0,148591.0,921456.0
2020-01-08,31156.0,914440.0,209549.0,914440.0,151494.0,914440.0
2020-01-09,6972.0,901829.0,211617.0,901829.0,155712.0,901829.0
2020-01-10,2350.0,913938.0,210361.0,913938.0,160667.0,913938.0
2020-01-13,196063.0,907290.0,160812.0,907290.0,100639.0,907290.0
2020-01-14,183074.0,896980.0,165183.0,896980.0,99976.0,896980.0
2020-01-15,179821.0,894123.0,162995.0,894123.0,101295.0,894123.0
2020-01-16,180190.0,911925.0,166147.0,911925.0,106066.0,911925.0
2020-01-17,162790.0,893927.0,162628.0,893927.0,111710.0,893927.0
2020-01-20,160614.0,899824.0,165453.0,899824.0,112901.0,899824.0
2020-01-21,153205.0,904548.0,175733.0,904548.0,113388.0,904548.0
2020-01-22,132542.0,904628.0,189358.0,904628.0,100497.0,904628.0
2020-01-23,116567.0,883529.0,181430.0,883529.0,97651.0,883529.0
2020-01-24,117006.0,907197.0,189003.0,907197.0,106137.0,907197.0
2020-01-27,103467.0,885413.0,184135.0,885413.0,99630.0,885413.0
2020-01-28,91805.0,881935.0,186647.0,881935.0,101044.0,881935.0
2020-01-29,89463.0,880362.0,190869.0,880362.0,99003.0,880362.0
2020-01-30,90954.0,895308.0,189300.0,895308.0,97022.0,895308.0
2020-01-31,90415.0,917913.0,194450.0,917913.0,103965.0,917913.0
2020-02-03,87015.0,924007.0,198159.0,924007.0,109203.0,924007.0
2020-02-04,77832.0,916683.0,201116.0,916683.0,104316.0,916683.0
2020-02-05,65705.0,913126.0,204863.0,913126.0,112175.0,913126.0
2020-02-06,58709.0,912675.0,199764.0,912675.0,120893.0,912675.0
2020-02-07,43571.0,898253.0,187063.0,898253.0,124411.0,898253.0
2020-02-10,28757.0,894121.0,189210.0,894121.0,125687.0,894121.0
2020-02-11,4240.0,889771.0,202728.0,889771.0,130640.0,889771.0
2020-02-12,1590.0,906422.0,198842.0,906422.0,140016.0,906422.0
2020-02-13,182469.0,894825.0,143862.0,894825.0,105590.0,894825.0
2020-02-14,177653.0,895956.0,149519.0,895956.0,104897.0,895956.0
2020-02-17,181228.0,905863.0,155117.0,905863.0,105019.0,905863.0
2020-02-18,173023.0,907752.0,154494.0,907752.0,111055.0,907752.0
2020-02-19,173860.0,924581.0,161856.0,924581.0,116779.0,924581.0
2020-02-20,173050.0,929001.0,161490.0,929001.0,117630.0,929001.0
2020-02-21,169881.0,923438.0,157799.0,923438.0,121801.0,923438.0
2020-02-24,168561.0,938480.0,167111.0,938480.0,122100.0,938480.0
2020-02-25,163414.0,955151.0,175231.0,955151.0,126116.0,955151.0
2020-02-26,152707.0,943684.0,171115.0,943684.0,124631.0,943684.0
2020-02-27,135457.0,901901.0,161725.0,901901.0,113492.0,901901.0
2020-02-28,122192.0,899678.0,163185.0,899678.0,113207.0,899678.0
2020-03-02,112575.0,889297.0,165468.0,889297.0,114231.0,889297.0
2020-03-03,100052.0,884552.0,167326.0,884552.0,115424.0,884552.0
2020-03-04,92663.0,895106.0,171165.0,895106.0,117846.0,895106.0
2020-03-05,87578.0,910739.0,174136.0,910739.0,125036.0,910739.0
2020-03-06,74035.0,900588.0,167566.0,900588.0,122241.0,900588.0
2020-03-09,56500.0,903862.0,164947.0,903862.0,122826.0,903862.0
2020-03-10,37200.0,900490.0,161538.0,900490.0,127384.0,900490.0
2020-03-11,10063.0,906290.0,174510.0,906290.0,134303.0,906290.0
2020-03-12,5188.0,895224.0,157709.0,895224.0,138688.0,895224.0
2020-03-13,144288.0,867902.0,134385.0,867902.0,121135.0,867902.0
2020-03-16,143174.0,866042.0,136304.0,866042.0,117854.0,866042.0
2020-03-17,136714.0,860524.0,135490.0,860524.0,115574.0,860524.0
2020-03-18,131895.0,856934.0,139487.0,856934.0,111616.0,856934.0
2020-03-19,126494.0,859498.0,145780.0,859498.0,110385.0,859498.0
2020-03-20,119135.0,860708.0,148547.0,860708.0,111466.0,860708.0
2020-03-23,120663.0,863841.0,150385.0,863841.0,110530.0,863841.0
2020-03-24,121632.0,868137.0,149472.0,868137.0,111760.0,868137.0
2020-03-25,121518.0,869074.0,150141.0,869074.0,110531.0,869074.0
2020-03-26,121883.0,868512.0,148450.0,868512.0,110485.0,868512.0
2020-03-27,120291.0,876346.0,150157.0,876346.0,111066.0,876346.0
2020-03-30,110903.0,868439.0,147065.0,868439.0,111640.0,868439.0
2020-03-31,101053.0,882144.0,160104.0,882144.0,114714.0,882144.0
2020-04-01,80105.0,883094.0,163971.0,883094.0,120068.0,883094.0
2020-04-02,55619.0,856275.0,164616.0,856275.0,109393.0,856275.0
2020-04-03,44083.0,857847.0,167377.0,857847.0,112732.0,857847.0
2020-04-06,24234.0,831257.0,165966.0,831257.0,108045.0,831257.0
2020-04-07,4362.0,809568.0,165164.0,809568.0,106732.0,809568.0
2020-04-08,1857.0,812962.0,161439.0,812962.0,110876.0,812962.0
2020-04-09,153090.0,813779.0,117773.0,813779.0,81077.0,813779.0
2020-04-13,144864.0,812859.0,120138.0,812859.0,81865.0,812859.0
2020-04-14,148316.0,830677.0,126775.0,830677.0,85111.0,830677.0
2020-04-15,141158.0,831648.0,126426.0,831648.0,88181.0,831648.0
2020-04-16,132384.0,835518.0,129136.0,835518.0,88265.0,835518.0
2020-04-17,132914.0,851001.0,133465.0,851001.0,91487.0,851001.0
2020-04-20,127843.0,859178.0,136842.0,859178.0,91776.0,859178.0
2020-04-21,117591.0,852848.0,131295.0,852848.0,90168.0,852848.0
2020-04-22,105242.0,849353.0,135220.0,849353.0,87607.0,849353.0
2020-04-23,100119.0,854205.0,136460.0,854205.0,88498.0,854205.0
2020-04-24,90302.0,854011.0,141917.0,854011.0,91555.0,854011.0
2020-04-27,86675.0,856818.0,146217.0,856818.0,88368.0,856818.0
2020-04-28,79408.0,860071.0,145622.0,860071.0,89295.0,860071.0
2020-04-29,76056.0,868778.0,147640.0,868778.0,91927.0,868778.0
2020-04-30,69123.0,865403.0,146668.0,865403.0,92767.0,865403.0
2020-05-01,62757.0,860206.0,144401.0,860206.0,94990.0,860206.0
2020-05-04,60060.0,865599.0,143467.0,865599.0,97055.0,865599.0
2020-05-05,55104.0,870376.0,144900.0,870376.0,98652.0,870376.0
2020-05-06,47153.0,867052.0,142649.0,867052.0,101617.0,867052.0
2020-05-07,32634.0,857853.0,142438.0,857853.0,107265.0,857853.0
2020-05-08,24546.0,851881.0,139699.0,851881.0,108274.0,851881.0
2020-05-11,5867.0,852413.0,148516.0,852413.0,113718.0,852413.0
2020-05-12,3645.0,846975.0,144209.0,846975.0,112568.0,846975.0
2020-05-13,136191.0,849195.0,118350.0,849195.0,68124.0,849195.0
2020-05-14,132631.0,855328.0,124689.0,855328.0,69316.0,855328.0
2020-05-15,129472.0,857949.0,128100.0,857949.0,70734.0,857949.0
2020-05-18,124419.0,852706.0,127803.0,852706.0,68660.0,852706.0
2020-05-19,119317.0,849972.0,128061.0,849972.0,69992.0,849972.0
2020-05-20,114571.0,850407.0,133157.0,850407.0,69400.0,850407.0
2020-05-21,111981.0,854835.0,137729.0,854835.0,69055.0,854835.0
2020-05-22,104518.0,851073.0,135602.0,851073.0,68449.0,851073.0
2020-05-25,101134.0,846660.0,135197.0,846660.0,68411.0,846660.0
2020-05-26,98346.0,845510.0,133009.0,845510.0,67182.0,845510.0
2020-05-27,91467.0,845937.0,135971.0,845937.0,67230.0,845937.0
2020-05-28,85635.0,851480.0,133381.0,851480.0,67073.0,851480.0
2020-05-29,81820.0,861703.0,134859.0,861703.0,69840.0,861703.0
2020-06-01,75792.0,867851.0,140999.0,867851.0,70331.0,867851.0
2020-06-02,70991.0,868826.0,141762.0,868826.0,71985.0,868826.0
2020-06-03,64725.0,869146.0,141430.0,869146.0,72759.0,869146.0
2020-06-04,53948.0,874654.0,148282.0,874654.0,76705.0,874654.0
2020-06-05,43469.0,870158.0,145608.0,870158.0,79846.0,870158.0
2020-06-08,34722.0,877795.0,150751.0,877795.0,83508.0,877795.0
2020-06-09,19095.0,881485.0,157561.0,881485.0,89952.0,881485.0
2020-06-10,4278.0,884828.0,159157.0,884828.0,92384.0,884828.0
2020-06-11,2956.0,883542.0,152127.0,883542.0,94266.0,883542.0
2020-06-12,147509.0,886154.0,98865.0,886154.0,99152.0,886154.0
2020-06-15,133990.0,878726.0,99901.0,878726.0,102333.0,878726.0
2020-06-16,128678.0,881017.0,99608.0,881017.0,105647.0,881017.0
2020-06-17,121019.0,881372.0,99149.0,881372.0,107679.0,881372.0
2020-06-18,116313.0,888652.0,99860.0,888652.0,111617.0,888652.0
2020-06-19,107890.0,881960.0,104092.0,881960.0,111273.0,881960.0
2020-06-22,98782.0,873579.0,107502.0,873579.0,110466.0,873579.0
2020-06-23,96202.0,876679.0,109616.0,876679.0,110966.0,876679.0
2020-06-24,94810.0,864923.0,109413.0,864923.0,110192.0,864923.0
2020-06-25,91739.0,869706.0,112990.0,869706.0,110268.0,869706.0
2020-06-26,84579.0,874741.0,117527.0,874741.0,110489.0,874741.0
2020-06-29,83663.0,877562.0,120067.0,877562.0,110583.0,877562.0
2020-06-30,72556.0,871111.0,120965.0,871111.0,113778.0,871111.0
2020-07-01,67382.0,869521.0,121602.0,869521.0,111846.0,869521.0
2020-07-02,57405.0,872573.0,127786.0,872573.0,113242.0,872573.0
2020-07-03,52316.0,873862.0,132048.0,873862.0,112755.0,873862.0
2020-07-06,45904.0,874450.0,135665.0,874450.0,113155.0,874450.0
2020-07-07,39390.0,878455.0,135934.0,878455.0,114448.0,878455.0
2020-07-08,25711.0,882745.0,140682.0,882745.0,121630.0,882745.0
2020-07-09,5477.0,878921.0,147921.0,878921.0,123060.0,878921.0
2020-07-10,3185.0,883094.0,143662.0,883094.0,127516.0,883094.0
2020-07-13,137966.0,881737.0,132076.0,881737.0,102262.0,881737.0
2020-07-14,128202.0,876929.0,133472.0,876929.0,104490.0,876929.0
2020-07-15,128688.0,879948.0,131022.0,879948.0,108080.0,879948.0
2020-07-16,128444.0,884411.0,132956.0,884411.0,108618.0,884411.0
2020-07-17,122559.0,886003.0,135810.0,886003.0,109835.0,886003.0
2020-07-20,117532.0,877387.0,134872.0,877387.0,105829.0,877387.0
2020-07-21,111507.0,877154.0,135785.0,877154.0,107077.0,877154.0
2020-07-22,106044.0,878055.0,135770.0,878055.0,108614.0,878055.0
2020-07-23,100958.0,878155.0,136095.0,878155.0,110259.0,878155.0
2020-07-24,97373.0,882953.0,138290.0,882953.0,111857.0,882953.0
2020-07-27,93525.0,887658.0,139332.0,887658.0,113016.0,887658.0
2020-07-28,88543.0,875847.0,137922.0,875847.0,113372.0,875847.0
2020-07-29,88708.0,874306.0,138679.0,874306.0,111924.0,874306.0
2020-07-30,82164.0,876491.0,143182.0,876491.0,115734.0,876491.0
2020-07-31,74288.0,865853.0,137484.0,865853.0,115763.0,865853.0
2020-08-03,68425.0,863499.0,138208.0,863499.0,116045.0,863499.0
2020-08-04,64044.0,875331.0,144017.0,875331.0,117776.0,875331.0
2020-08-05,57940.0,873821.0,148582.0,873821.0,114515.0,873821.0
2020-08-06,51681.0,875105.0,149661.0,875105.0,117586.0,875105.0
2020-08-07,35882.0,876782.0,156367.0,876782.0,120832.0,876782.0
2020-08-10,25774.0,872039.0,149693.0,872039.0,121549.0,872039.0
2020-08-11,6521.0,873076.0,153825.0,873076.0,127035.0,873076.0
2020-08-12,2475.0,883250.0,153222.0,883250.0,131160.0,883250.0
2020-08-13,147297.0,886837.0,134129.0,886837.0,103208.0,886837.0
2020-08-14,144707.0,889775.0,135342.0,889775.0,106675.0,889775.0
2020-08-17,138309.0,890725.0,136818.0,890725.0,108626.0,890725.0
2020-08-18,134438.0,896216.0,143816.0,896216.0,108575.0,896216.0
2020-08-19,134878.0,905773.0,146048.0,905773.0,107954.0,905773.0
2020-08-20,135107.0,919894.0,151641.0,919894.0,110245.0,919894.0
2020-08-21,120595.0,912309.0,156540.0,912309.0,110571.0,912309.0
2020-08-24,110592.0,900083.0,154798.0,900083.0,110960.0,900083.0
2020-08-25,109423.0,909112.0,158642.0,909112.0,114741.0,909112.0
2020-08-26,107607.0,918038.0,163626.0,918038.0,117751.0,918038.0
2020-08-27,101809.0,911720.0,162333.0,911720.0,112155.0,911720.0
2020-08-28,98059.0,917499.0,167028.0,917499.0,111567.0,917499.0
2020-08-31,96025.0,920168.0,169851.0,920168.0,111671.0,920168.0
2020-09-01,89086.0,924006.0,170536.0,924006.0,113722.0,924006.0
2020-09-02,78758.0,923861.0,175396.0,923861.0,110192.0,923861.0
2020-09-03,60575.0,928919.0,179779.0,928919.0,115970.0,928919.0
2020-09-04,52234.0,936016.0,183357.0,936016.0,121909.0,936016.0
2020-09-07,44540.0,935946.0,186286.0,935946.0,122547.0,935946.0
2020-09-08,20014.0,921170.0,185454.0,921170.0,126497.0,921170.0
2020-09-09,4017.0,915016.0,181079.0,915016.0,133931.0,915016.0
2020-09-10,3075.0,943276.0,190323.0,943276.0,142776.0,943276.0
2020-09-11,190025.0,953043.0,148887.0,953043.0,129448.0,953043.0
2020-09-14,182149.0,940306.0,144723.0,940306.0,129029.0,940306.0
2020-09-15,164075.0,929326.0,145271.0,929326.0,125227.0,929326.0
2020-09-16,148336.0,933262.0,147199.0,933262.0,133003.0,933262.0
2020-09-17,139414.0,922722.0,144199.0,922722.0,134689.0,922722.0
2020-09-18,128418.0,917518.0,144080.0,917518.0,138983.0,917518.0
2020-09-21,114721.0,919941.0,151968.0,919941.0,141737.0,919941.0
2020-09-22,107698.0,923976.0,155420.0,923976.0,143387.0,923976.0
2020-09-23,97775.0,918421.0,159771.0,918421.0,142441.0,918421.0
2020-09-24,89364.0,913376.0,164418.0,913376.0,139526.0,913376.0
2020-09-25,84474.0,915940.0,167951.0,915940.0,142084.0,915940.0
2020-09-28,81623.0,918458.0,167619.0,918458.0,138919.0,918458.0
2020-09-29,78546.0,938329.0,176877.0,938329.0,138300.0,938329.0
2020-09-30,74633.0,945190.0,175535.0,945190.0,142676.0,945190.0
2020-10-01,72526.0,944247.0,173281.0,944247.0,141541.0,944247.0
2020-10-02,72289.0,950239.0,171536.0,950239.0,146086.0,950239.0
2020-10-05,58613.0,944497.0,165058.0,944497.0,152121.0,944497.0
2020-10-06,53420.0,949450.0,165801.0,949450.0,149838.0,949450.0
2020-10-07,45307.0,950600.0,169276.0,950600.0,149723.0,950600.0
2020-10-08,30589.0,943366.0,173396.0,943366.0,152947.0,943366.0
2020-10-09,7163.0,922436.0,174308.0,922436.0,156767.0,922436.0
2020-10-12,1555.0,930300.0,176361.0,930300.0,158892.0,930300.0
2020-10-13,163634.0,923588.0,157837.0,923588.0,91799.0,923588.0
2020-10-14,159262.0,932825.0,160361.0,932825.0,99117.0,932825.0
2020-10-15,153173.0,928686.0,163473.0,928686.0,97741.0,928686.0
2020-10-16,141475.0,920590.0,165010.0,920590.0,95841.0,920590.0
2020-10-19,133794.0,915874.0,162366.0,915874.0,98937.0,915874.0
2020-10-20,132963.0,920042.0,168155.0,920042.0,99059.0,920042.0
2020-10-21,125198.0,922757.0,171361.0,922757.0,99586.0,922757.0
2020-10-22,127241.0,932341.0,179498.0,932341.0,98860.0,932341.0
2020-10-23,124937.0,938058.0,184449.0,938058.0,99644.0,938058.0
2020-10-26,120423.0,939546.0,187193.0,939546.0,95747.0,939546.0
2020-10-27,110647.0,938709.0,187778.0,938709.0,97310.0,938709.0
2020-10-28,104760.0,947843.0,189787.0,947843.0,99127.0,947843.0
2020-10-29,96023.0,945697.0,185038.0,945697.0,103481.0,945697.0
2020-10-30,87266.0,930037.0,178506.0,930037.0,104623.0,930037.0
2020-11-02,82093.0,933705.0,179259.0,933705.0,104544.0,933705.0
2020-11-03,73328.0,916389.0,173203.0,916389.0,105308.0,916389.0
2020-11-04,69591.0,913587.0,166097.0,913587.0,107973.0,913587.0
2020-11-05,62311.0,923520.0,170689.0,923520.0,111638.0,923520.0
2020-11-06,53608.0,921147.0,169089.0,921147.0,114270.0,921147.0
2020-11-09,36774.0,907168.0,165482.0,907168.0,112647.0,907168.0
2020-11-10,22365.0,911136.0,162998.0,911136.0,125349.0,911136.0
2020-11-11,6985.0,909661.0,169402.0,909661.0,128035.0,909661.0
2020-11-12,4407.0,920080.0,165159.0,920080.0,137222.0,920080.0
2020-11-13,162980.0,924977.0,141898.0,924977.0,84145.0,924977.0
2020-11-16,157660.0,930415.0,149844.0,930415.0,84369.0,930415.0
2020-11-17,155303.0,938589.0,152827.0,938589.0,87547.0,938589.0
2020-11-18,145206.0,935551.0,155210.0,935551.0,88801.0,935551.0
2020-11-19,137856.0,932103.0,159657.0,932103.0,88212.0,932103.0
2020-11-20,122369.0,924659.0,158024.0,924659.0,88856.0,924659.0
2020-11-23,123902.0,936015.0,151714.0,936015.0,92857.0,936015.0
2020-11-24,120979.0,940004.0,148601.0,940004.0,93914.0,940004.0
2020-11-25,116377.0,938700.0,149503.0,938700.0,91585.0,938700.0
2020-11-26,116426.0,948027.0,151377.0,948027.0,94825.0,948027.0
2020-11-27,108808.0,939824.0,146910.0,939824.0,97423.0,939824.0
2020-11-30,126643.0,1000986.0,155954.0,1000986.0,106735.0,1000986.0
2020-12-01,100772.0,950856.0,151648.0,950856.0,102210.0,950856.0
2020-12-02,94532.0,954510.0,151444.0,954510.0,104967.0,954510.0
2020-12-03,83000.0,944353.0,152370.0,944353.0,101490.0,944353.0
2020-12-04,71957.0,942685.0,157310.0,942685.0,102652.0,942685.0
2020-12-07,58059.0,941759.0,162394.0,941759.0,101575.0,941759.0
2020-12-08,35822.0,933625.0,165980.0,933625.0,102264.0,933625.0
2020-12-09,3693.0,903764.0,160204.0,903764.0,109211.0,903764.0
2020-12-10,300.0,902911.0,151439.0,902911.0,114884.0,902911.0
2020-12-11,148768.0,911085.0,117817.0,911085.0,98016.0,911085.0
2020-12-14,146828.0,911643.0,119581.0,911643.0,99894.0,911643.0
2020-12-15,144883.0,917046.0,124669.0,917046.0,101499.0,917046.0
2020-12-16,143703.0,926259.0,128153.0,926259.0,107191.0,926259.0
2020-12-17,145609.0,935928.0,128607.0,935928.0,110612.0,935928.0
2020-12-18,135495.0,928028.0,132311.0,928028.0,110004.0,928028.0
2020-12-21,123914.0,927419.0,130127.0,927419.0,109476.0,927419.0
2020-12-22,119796.0,928927.0,129545.0,928927.0,111666.0,928927.0
2020-12-23,119842.0,934615.0,137047.0,934615.0,112106.0,934615.0
2020-12-24,117558.0,933665.0,136860.0,933665.0,112067.0,933665.0
2020-12-28,116092.0,933556.0,136205.0,933556.0,112524.0,933556.0
2020-12-29,113511.0,933771.0,138429.0,933771.0,111614.0,933771.0
2020-12-30,104743.0,924876.0,136404.0,924876.0,113139.0,924876.0
2020-12-31,94894.0,915323.0,133667.0,915323.0,114660.0,915323.0
2021-01-04,85588.0,931198.0,136611.0,931198.0,121009.0,931198.0
2021-01-05,77870.0,935191.0,138534.0,935191.0,121157.0,935191.0
2021-01-06,63856.0,938600.0,146562.0,938600.0,124084.0,938600.0
2021-01-07,50445.0,951618.0,152711.0,951618.0,124052.0,951618.0
2021-01-08,31799.0,957501.0,164608.0,957501.0,127021.0,957501.0
2021-01-11,6256.0,962149.0,182719.0,962149.0,131455.0,962149.0
2021-01-12,1909.0,965952.0,183595.0,965952.0,134792.0,965952.0
2021-01-13,181774.0,967225.0,140745.0,967225.0,85674.0,967225.0
2021-01-14,175390.0,971379.0,144981.0,971379.0,91884.0,971379.0
2021-01-15,178648.0,977967.0,142012.0,977967.0,95387.0,977967.0
2021-01-18,173208.0,972016.0,141364.0,972016.0,93683.0,972016.0
2021-01-19,166771.0,971855.0,144764.0,971855.0,96344.0,971855.0
2021-01-20,157133.0,973858.0,145166.0,973858.0,101434.0,973858.0
2021-01-21,152092.0,971070.0,139353.0,971070.0,104361.0,971070.0
2021-01-22,142451.0,976799.0,141793.0,976799.0,108581.0,976799.0
2021-01-25,133309.0,971883.0,146344.0,971883.0,104706.0,971883.0
2021-01-26,129135.0,975988.0,147112.0,975988.0,106219.0,975988.0
2021-01-27,127716.0,985995.0,155305.0,985995.0,103656.0,985995.0
2021-01-28,125902.0,981907.0,154334.0,981907.0,101148.0,981907.0
2021-01-29,121751.0,990154.0,159777.0,990154.0,104441.0,990154.0
2021-02-01,116975.0,1003797.0,167268.0,1003797.0,112376.0,1003797.0
2021-02-02,105125.0,1011711.0,170591.0,1011711.0,117077.0,1011711.0
2021-02-03,97230.0,1002920.0,169429.0,1002920.0,119230.0,1002920.0
2021-02-04,84076.0,1008115.0,181475.0,1008115.0,117282.0,1008115.0
2021-02-05,72728.0,1004815.0,178175.0,1004815.0,119003.0,1004815.0
