,QS1 Comdty ,QS2 Comdty ,QS3 Comdty ,S:QSQS 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2021-12-15,60977.0,46338.0,36042.0,9979.0
2021-12-16,78640.0,68633.0,49308.0,24292.0
2021-12-17,58670.0,42380.0,27097.0,9541.0
2021-12-20,79166.0,79230.0,52157.0,18468.0
2021-12-21,58379.0,58986.0,32253.0,17791.0
2021-12-22,39307.0,44533.0,24293.0,11297.0
2021-12-23,42548.0,51921.0,32740.0,14450.0
2021-12-24,6804.0,8003.0,7893.0,2699.0
2021-12-27,16168.0,22109.0,13088.0,2498.0
2021-12-28,18752.0,30908.0,18021.0,4655.0
2021-12-29,38325.0,47676.0,25823.0,12141.0
2021-12-30,22822.0,32483.0,22971.0,5263.0
2021-12-31,23244.0,39190.0,26860.0,8269.0
2022-01-03,21267.0,42439.0,25236.0,6111.0
2022-01-04,37106.0,79963.0,61174.0,17413.0
2022-01-05,33673.0,84740.0,65759.0,15110.0
2022-01-06,53397.0,95426.0,61187.0,32295.0
2022-01-07,34367.0,80573.0,55524.0,18370.0
2022-01-10,44425.0,132963.0,102742.0,27741.0
2022-01-11,27994.0,126800.0,88501.0,21877.0
2022-01-12,3070.0,102830.0,86572.0,3053.0
2022-01-13,113820.0,102991.0,66236.0,48371.0
2022-01-14,91241.0,90462.0,53210.0,29062.0
2022-01-17,65162.0,64157.0,35840.0,25838.0
2022-01-18,108550.0,107408.0,56279.0,41285.0
2022-01-19,83555.0,88254.0,51354.0,24947.0
2022-01-20,104097.0,117421.0,55853.0,53010.0
2022-01-21,70760.0,88333.0,49783.0,26727.0
2022-01-24,66482.0,94413.0,59693.0,21921.0
2022-01-25,53176.0,84456.0,47371.0,21206.0
2022-01-26,53962.0,97909.0,47755.0,24224.0
2022-01-27,60681.0,129290.0,86491.0,32068.0
2022-01-28,47040.0,103357.0,75864.0,22197.0
2022-01-31,44437.0,84279.0,52991.0,21070.0
2022-02-01,45495.0,92402.0,63006.0,21119.0
2022-02-02,25381.0,66765.0,50462.0,9435.0
2022-02-03,52623.0,116375.0,75449.0,31332.0
2022-02-04,51284.0,129297.0,90620.0,28038.0
2022-02-07,48022.0,122968.0,88753.0,25759.0
2022-02-08,39165.0,155506.0,109751.0,22937.0
2022-02-09,25573.0,124454.0,82937.0,21985.0
2022-02-10,3208.0,115434.0,80469.0,2494.0
2022-02-11,109720.0,85477.0,49020.0,34725.0
2022-02-14,87037.0,67331.0,42722.0,21460.0
2022-02-15,91546.0,75791.0,34195.0,31474.0
2022-02-16,111401.0,99587.0,50714.0,40049.0
2022-02-17,98729.0,86354.0,48144.0,31195.0
2022-02-18,76748.0,86911.0,48547.0,29332.0
2022-02-21,44395.0,55405.0,28710.0,18466.0
2022-02-22,66096.0,98815.0,55904.0,25165.0
2022-02-23,58138.0,78504.0,45758.0,20956.0
2022-02-24,102698.0,175150.0,111433.0,42271.0
2022-02-25,47099.0,101437.0,60312.0,16140.0
2022-02-28,59991.0,110344.0,59143.0,30518.0
2022-03-01,57536.0,146684.0,83779.0,32631.0
2022-03-02,49721.0,134089.0,94456.0,30777.0
2022-03-03,38988.0,138182.0,85830.0,27881.0
2022-03-04,33329.0,102139.0,73465.0,21081.0
2022-03-07,38394.0,108870.0,62946.0,21734.0
2022-03-08,26830.0,125627.0,106365.0,18485.0
2022-03-09,17856.0,140986.0,107169.0,13315.0
2022-03-10,835.0,95017.0,76120.0,830.0
2022-03-11,68059.0,55605.0,53656.0,27304.0
2022-03-14,45349.0,37605.0,38702.0,17583.0
2022-03-15,60637.0,49990.0,45493.0,27552.0
2022-03-16,41934.0,46115.0,41339.0,18774.0
2022-03-17,47476.0,46917.0,48097.0,21467.0
2022-03-18,33871.0,39101.0,30215.0,17112.0
2022-03-21,34490.0,47264.0,38438.0,19509.0
2022-03-22,30487.0,54022.0,47813.0,19562.0
2022-03-23,26465.0,52324.0,42455.0,14410.0
2022-03-24,27052.0,51882.0,37137.0,16843.0
2022-03-25,26898.0,53681.0,44363.0,17697.0
2022-03-28,22415.0,48848.0,39593.0,15296.0
2022-03-29,33843.0,62415.0,49507.0,20703.0
2022-03-30,22803.0,49507.0,43011.0,14461.0
2022-03-31,17774.0,47588.0,44606.0,12880.0
2022-04-01,18538.0,49717.0,41200.0,12869.0
2022-04-04,20022.0,49159.0,42312.0,13005.0
2022-04-05,19807.0,58845.0,48790.0,12698.0
2022-04-06,19926.0,56565.0,41508.0,12465.0
2022-04-07,14882.0,69149.0,57955.0,10924.0
2022-04-08,13462.0,58620.0,52741.0,9484.0
2022-04-11,13214.0,54970.0,46534.0,10503.0
2022-04-12,942.0,52434.0,51857.0,887.0
2022-04-13,53305.0,56119.0,35906.0,25525.0
2022-04-14,45372.0,54097.0,37410.0,20712.0
2022-04-18,16749.0,24535.0,13981.0,7902.0
2022-04-19,34839.0,46085.0,26705.0,17122.0
2022-04-20,28276.0,41785.0,27288.0,14276.0
2022-04-21,29988.0,47798.0,27096.0,16361.0
2022-04-22,20268.0,45178.0,29584.0,13338.0
2022-04-25,22545.0,40741.0,25986.0,12605.0
2022-04-26,32837.0,64117.0,44888.0,20373.0
2022-04-27,21033.0,47827.0,33703.0,13452.0
2022-04-28,24791.0,56251.0,34474.0,17598.0
2022-04-29,23817.0,52588.0,36696.0,14602.0
2022-05-02,13847.0,40485.0,30665.0,10131.0
2022-05-03,20545.0,58938.0,41750.0,15214.0
2022-05-04,29650.0,66502.0,46404.0,23162.0
2022-05-05,25600.0,73439.0,59686.0,18260.0
2022-05-06,23543.0,68623.0,56822.0,16015.0
2022-05-09,21997.0,67326.0,49801.0,14133.0
2022-05-10,21784.0,78848.0,60191.0,15914.0
2022-05-11,10023.0,68998.0,59699.0,8690.0
2022-05-12,1761.0,51839.0,52039.0,1419.0
2022-05-13,41591.0,42079.0,26756.0,21916.0
2022-05-16,21823.0,25129.0,17077.0,10203.0
2022-05-17,37247.0,48064.0,30931.0,19535.0
2022-05-18,29530.0,46388.0,28109.0,17310.0
2022-05-19,36680.0,51855.0,31618.0,21073.0
2022-05-20,21753.0,32249.0,21911.0,12569.0
2022-05-23,25193.0,35641.0,18892.0,13073.0
2022-05-24,25539.0,42320.0,22662.0,16249.0
2022-05-25,26180.0,55535.0,32598.0,17529.0
2022-05-26,19111.0,37551.0,20103.0,10712.0
2022-05-27,19635.0,37672.0,26753.0,12609.0
2022-05-30,21086.0,31903.0,13103.0,13935.0
2022-05-31,28706.0,74402.0,44374.0,21086.0
2022-06-01,21974.0,56554.0,34163.0,15283.0
2022-06-02,13858.0,47006.0,33914.0,10855.0
2022-06-03,11408.0,35256.0,26327.0,8066.0
2022-06-06,19279.0,56569.0,39135.0,13897.0
2022-06-07,24237.0,65983.0,49394.0,15977.0
2022-06-08,18445.0,61989.0,44835.0,14544.0
2022-06-09,16910.0,67723.0,54444.0,15149.0
2022-06-10,968.0,49033.0,40668.0,931.0
2022-06-13,49608.0,46344.0,31420.0,27629.0
2022-06-14,42822.0,40827.0,30393.0,20061.0
2022-06-15,44385.0,51707.0,33866.0,23251.0
2022-06-16,30939.0,34340.0,25991.0,16560.0
2022-06-17,46223.0,54673.0,34570.0,26586.0
2022-06-20,23389.0,26752.0,15589.0,13210.0
2022-06-21,31473.0,35945.0,25056.0,16736.0
2022-06-22,32698.0,48266.0,29804.0,18724.0
2022-06-23,27890.0,43732.0,26000.0,16929.0
2022-06-24,21382.0,35541.0,21208.0,13858.0
2022-06-27,27685.0,44144.0,26433.0,16950.0
2022-06-28,32357.0,56638.0,36356.0,21769.0
2022-06-29,30319.0,48993.0,36176.0,19751.0
2022-06-30,26919.0,59825.0,47633.0,20405.0
2022-07-01,22580.0,54022.0,39789.0,17560.0
2022-07-04,17462.0,29666.0,15649.0,11620.0
2022-07-05,28398.0,67488.0,45871.0,18046.0
2022-07-06,21216.0,67173.0,50677.0,16713.0
2022-07-07,13520.0,62166.0,50455.0,9910.0
2022-07-08,16258.0,61233.0,52384.0,11831.0
2022-07-11,16336.0,57518.0,45144.0,13880.0
2022-07-12,1184.0,57429.0,52359.0,1093.0
2022-07-13,53752.0,49174.0,29502.0,29334.0
2022-07-14,58199.0,56930.0,28783.0,33410.0
2022-07-15,37941.0,36491.0,23316.0,18424.0
2022-07-18,40767.0,44146.0,26532.0,22970.0
2022-07-19,41436.0,49992.0,30244.0,24738.0
2022-07-20,46922.0,50737.0,32976.0,28068.0
2022-07-21,40771.0,47705.0,28922.0,22705.0
2022-07-22,28161.0,46479.0,30420.0,15402.0
2022-07-25,26643.0,56532.0,26946.0,17210.0
2022-07-26,23721.0,44782.0,20542.0,14320.0
2022-07-27,25424.0,59527.0,33547.0,17543.0
2022-07-28,22158.0,51339.0,28728.0,13144.0
2022-07-29,15273.0,40092.0,27846.0,10034.0
2022-08-01,24758.0,57704.0,34635.0,15517.0
2022-08-02,31381.0,69068.0,42194.0,23173.0
2022-08-03,22226.0,63250.0,37558.0,17536.0
2022-08-04,17549.0,54497.0,33837.0,13168.0
2022-08-05,16019.0,59029.0,40647.0,13308.0
2022-08-08,19907.0,63133.0,42892.0,14610.0
2022-08-09,14325.0,57311.0,42430.0,10838.0
2022-08-10,13438.0,61169.0,41862.0,11828.0
2022-08-11,1684.0,59089.0,49677.0,1184.0
2022-08-12,40815.0,35805.0,18696.0,17391.0
2022-08-15,37645.0,32309.0,18766.0,14841.0
2022-08-16,47610.0,45539.0,22136.0,24558.0
2022-08-17,50960.0,53228.0,24597.0,27547.0
2022-08-18,46152.0,47362.0,21641.0,25189.0
2022-08-19,39621.0,40872.0,19204.0,18899.0
2022-08-22,34940.0,47457.0,19845.0,19367.0
2022-08-23,30883.0,47028.0,20641.0,19693.0
2022-08-24,35889.0,59018.0,27300.0,22429.0
2022-08-25,37889.0,65882.0,30499.0,26378.0
2022-08-26,24218.0,55328.0,28893.0,17824.0
2022-08-29,15600.0,37794.0,17535.0,10169.0
2022-08-30,26264.0,64032.0,34215.0,17003.0
2022-08-31,23688.0,62168.0,33682.0,16468.0
2022-09-01,30570.0,89586.0,50269.0,23869.0
2022-09-02,22543.0,66225.0,36306.0,18126.0
2022-09-05,19886.0,47137.0,25144.0,13697.0
2022-09-06,21474.0,59391.0,34696.0,15453.0
2022-09-07,19955.0,65439.0,43457.0,17328.0
2022-09-08,20070.0,58011.0,33291.0,17639.0
2022-09-09,22737.0,67366.0,36322.0,20492.0
2022-09-12,2489.0,63615.0,47649.0,1921.0
2022-09-13,56324.0,40835.0,32275.0,27181.0
2022-09-14,109798.0,95418.0,89671.0,56141.0
2022-09-15,92718.0,99865.0,106732.0,46011.0
2022-09-16,66995.0,61915.0,59195.0,29180.0
2022-09-19,39345.0,36016.0,34695.0,16122.0
2022-09-20,53387.0,46336.0,38189.0,23026.0
2022-09-21,67673.0,58949.0,60834.0,28898.0
2022-09-22,47814.0,48914.0,33764.0,24308.0
2022-09-23,36630.0,57497.0,41758.0,18292.0
2022-09-26,27818.0,44706.0,29406.0,15960.0
2022-09-27,29285.0,52707.0,37102.0,18511.0
2022-09-28,31719.0,65206.0,52153.0,21013.0
2022-09-29,22892.0,49215.0,43247.0,14810.0
2022-09-30,28059.0,56640.0,42678.0,16658.0
2022-10-03,25866.0,56770.0,36710.0,18183.0
2022-10-04,38805.0,86438.0,66796.0,28660.0
2022-10-05,32966.0,83764.0,69605.0,23841.0
2022-10-06,17399.0,66245.0,55123.0,12999.0
2022-10-07,16771.0,64904.0,59600.0,12327.0
2022-10-10,25744.0,74644.0,68280.0,19565.0
2022-10-11,14609.0,85626.0,75298.0,12863.0
2022-10-12,955.0,71572.0,66442.0,888.0
2022-10-13,68159.0,75442.0,43974.0,40488.0
2022-10-14,44939.0,44059.0,27129.0,19159.0
2022-10-17,35670.0,38532.0,20299.0,16906.0
2022-10-18,49788.0,58514.0,28633.0,27430.0
2022-10-19,44936.0,58243.0,29122.0,25063.0
2022-10-20,37163.0,60907.0,34433.0,22147.0
2022-10-21,27925.0,44635.0,20946.0,15081.0
2022-10-24,14587.0,33766.0,16956.0,8766.0
2022-10-25,19998.0,38392.0,20743.0,11077.0
2022-10-26,26822.0,50674.0,29204.0,17376.0
2022-10-27,21715.0,48762.0,26188.0,14182.0
2022-10-28,23055.0,55049.0,33876.0,15648.0
2022-10-31,35324.0,72335.0,44169.0,24038.0
2022-11-01,27925.0,75668.0,46389.0,19625.0
2022-11-02,26736.0,74435.0,44559.0,19549.0
2022-11-03,22450.0,83298.0,60261.0,17914.0
2022-11-04,18344.0,70307.0,46880.0,12672.0
2022-11-07,23306.0,73988.0,47210.0,18670.0
2022-11-08,23284.0,80700.0,55550.0,17798.0
2022-11-09,17609.0,76815.0,55518.0,14973.0
2022-11-10,529.0,80125.0,73039.0,525.0
2022-11-11,64934.0,65511.0,32352.0,34906.0
2022-11-14,55192.0,57418.0,25533.0,29360.0
2022-11-15,46021.0,53943.0,29393.0,23511.0
2022-11-16,46188.0,49998.0,23508.0,25117.0
2022-11-17,51424.0,57337.0,28175.0,28635.0
2022-11-18,47626.0,54988.0,25716.0,24592.0
2022-11-21,40028.0,48417.0,28349.0,20292.0
2022-11-22,36891.0,60046.0,29858.0,23892.0
2022-11-23,35554.0,62652.0,27894.0,21810.0
2022-11-24,16710.0,27115.0,14696.0,7714.0
2022-11-25,22233.0,38805.0,16689.0,13081.0
2022-11-28,25450.0,60633.0,28779.0,15556.0
2022-11-29,23078.0,61863.0,34695.0,15600.0
2022-11-30,18127.0,55974.0,32785.0,10877.0
2022-12-01,23567.0,69036.0,39177.0,14619.0
2022-12-02,16663.0,64610.0,33567.0,10298.0
2022-12-05,25916.0,68444.0,42498.0,13790.0
2022-12-06,17406.0,73745.0,49773.0,9757.0
2022-12-07,25727.0,83912.0,60582.0,14819.0
2022-12-08,19942.0,71061.0,50288.0,11496.0
2022-12-09,11862.0,61962.0,41477.0,10388.0
2022-12-12,1466.0,73288.0,53657.0,1372.0
2022-12-13,68466.0,50133.0,32576.0,25293.0
2022-12-14,56565.0,52853.0,38205.0,19992.0
2022-12-15,53532.0,43180.0,35398.0,19433.0
2022-12-16,57632.0,46620.0,34363.0,19152.0
2022-12-19,41828.0,34472.0,24897.0,12975.0
2022-12-20,37403.0,33382.0,28352.0,11903.0
2022-12-21,34976.0,37387.0,26831.0,13367.0
2022-12-22,23551.0,29279.0,20925.0,9291.0
2022-12-23,21697.0,31695.0,18319.0,9549.0
2022-12-27,17441.0,33939.0,22567.0,7977.0
2022-12-28,27883.0,42703.0,25891.0,12728.0
2022-12-29,19888.0,44779.0,31020.0,10296.0
2022-12-30,17511.0,39526.0,25508.0,11389.0
2023-01-03,28709.0,71475.0,46929.0,19374.0
2023-01-04,32333.0,89290.0,55792.0,24443.0
2023-01-05,24682.0,85023.0,58432.0,18943.0
2023-01-06,25282.0,64604.0,38421.0,17906.0
2023-01-09,27991.0,92391.0,67796.0,19910.0
2023-01-10,16708.0,83486.0,72634.0,11373.0
2023-01-11,13209.0,117752.0,98414.0,12319.0
2023-01-12,751.0,71558.0,79839.0,737.0
2023-01-13,67523.0,71102.0,34830.0,33879.0
2023-01-16,41645.0,38429.0,17123.0,21078.0
2023-01-17,69845.0,76001.0,40863.0,33595.0
2023-01-18,64952.0,67522.0,32835.0,31058.0
2023-01-19,72913.0,87624.0,44453.0,35130.0
2023-01-20,52615.0,68549.0,41059.0,27345.0
2023-01-23,46544.0,71901.0,37965.0,27904.0
2023-01-24,31454.0,79271.0,47238.0,18799.0
2023-01-25,35991.0,78319.0,44933.0,21444.0
2023-01-26,32738.0,64260.0,35530.0,17331.0
2023-01-27,33112.0,79239.0,44999.0,20579.0
2023-01-30,37494.0,96713.0,58963.0,24682.0
2023-01-31,36966.0,92321.0,58531.0,20341.0
2023-02-01,37876.0,120257.0,81624.0,25717.0
2023-02-02,35204.0,103885.0,65751.0,25689.0
2023-02-03,25289.0,115890.0,80754.0,18182.0
2023-02-06,29728.0,124334.0,85407.0,19370.0
2023-02-07,23875.0,117970.0,87159.0,15468.0
2023-02-08,22085.0,106199.0,74050.0,17493.0
2023-02-09,19270.0,90742.0,65464.0,16106.0
2023-02-10,979.0,74460.0,68514.0,916.0
2023-02-13,72155.0,67581.0,36512.0,34767.0
2023-02-14,72704.0,72769.0,50160.0,31369.0
2023-02-15,60924.0,60247.0,38162.0,24352.0
2023-02-16,58867.0,62480.0,34520.0,28586.0
2023-02-17,64519.0,82171.0,46998.0,30594.0
2023-02-20,23929.0,37538.0,14006.0,12173.0
2023-02-21,36854.0,77949.0,43850.0,19724.0
2023-02-22,36456.0,78746.0,41602.0,19194.0
2023-02-23,33864.0,72775.0,39639.0,18400.0
2023-02-24,33621.0,77348.0,39377.0,19218.0
2023-02-27,31642.0,71097.0,39926.0,18723.0
2023-02-28,30210.0,71709.0,39623.0,17779.0
2023-03-01,25947.0,74870.0,41506.0,17107.0
2023-03-02,35168.0,93862.0,57105.0,23156.0
2023-03-03,32602.0,87110.0,53037.0,23285.0
2023-03-06,26824.0,70960.0,41034.0,18651.0
2023-03-07,27814.0,88937.0,52923.0,18564.0
2023-03-08,28736.0,94425.0,53073.0,21063.0
2023-03-09,18244.0,94463.0,60107.0,14964.0
2023-03-10,1913.0,101060.0,80866.0,1913.0
2023-03-13,101744.0,74668.0,62609.0,40998.0
2023-03-14,75608.0,60217.0,49009.0,33403.0
2023-03-15,104657.0,84349.0,71522.0,34804.0
2023-03-16,87626.0,75262.0,64368.0,33299.0
2023-03-17,100496.0,92787.0,76100.0,43386.0
2023-03-20,71191.0,78311.0,77546.0,31265.0
2023-03-21,58790.0,63559.0,46200.0,27564.0
2023-03-22,70563.0,84688.0,56936.0,38670.0
2023-03-23,46243.0,59901.0,41811.0,24379.0
2023-03-24,33874.0,63476.0,45621.0,17393.0
2023-03-27,34114.0,64791.0,50659.0,19798.0
2023-03-28,40002.0,74277.0,51896.0,22887.0
2023-03-29,48317.0,89277.0,65968.0,31299.0
2023-03-30,33296.0,73061.0,52271.0,21217.0
2023-03-31,24009.0,61384.0,47923.0,14735.0
2023-04-03,35378.0,82641.0,64302.0,22968.0
2023-04-04,33450.0,95601.0,77633.0,20863.0
2023-04-05,35835.0,98607.0,62938.0,24365.0
2023-04-06,29482.0,81935.0,66886.0,20244.0
2023-04-10,11299.0,58272.0,38245.0,9528.0
2023-04-11,24402.0,97673.0,73227.0,18054.0
2023-04-12,1616.0,97432.0,88824.0,1603.0
2023-04-13,89959.0,82161.0,36286.0,45968.0
2023-04-14,57374.0,55951.0,27987.0,21164.0
2023-04-17,75235.0,73074.0,33551.0,35765.0
2023-04-18,49699.0,46904.0,22223.0,15533.0
2023-04-19,50886.0,51369.0,31322.0,15192.0
2023-04-20,60690.0,73956.0,38909.0,26386.0
2023-04-21,28868.0,50211.0,17983.0,10322.0
2023-04-24,31538.0,52356.0,26137.0,12199.0
2023-04-25,35219.0,68227.0,34785.0,13358.0
2023-04-26,34810.0,92657.0,43459.0,18066.0
2023-04-27,27466.0,77137.0,38992.0,14512.0
2023-04-28,23473.0,66409.0,31232.0,11327.0
2023-05-01,9859.0,41486.0,19154.0,6664.0
2023-05-02,28854.0,85156.0,41313.0,16218.0
2023-05-03,35225.0,89248.0,42525.0,21355.0
2023-05-04,48758.0,114092.0,42986.0,37045.0
2023-05-05,31693.0,83582.0,43660.0,20671.0
2023-05-08,19746.0,62677.0,32125.0,13801.0
2023-05-09,27084.0,91108.0,54546.0,17499.0
2023-05-10,24659.0,97494.0,58671.0,19133.0
2023-05-11,2151.0,102210.0,78212.0,2150.0
2023-05-12,79132.0,50455.0,20678.0,25351.0
2023-05-15,75827.0,56346.0,23364.0,26112.0
2023-05-16,68979.0,54566.0,29492.0,25511.0
2023-05-17,105572.0,93370.0,36712.0,46663.0
2023-05-18,71081.0,60026.0,22483.0,30405.0
2023-05-19,86777.0,80479.0,32309.0,42983.0
2023-05-22,58977.0,51413.0,18535.0,22029.0
2023-05-23,42292.0,61949.0,27668.0,22344.0
2023-05-24,39714.0,62634.0,26777.0,20086.0
2023-05-25,39052.0,70594.0,32807.0,18668.0
2023-05-26,39629.0,59205.0,21303.0,18236.0
2023-05-29,9362.0,17916.0,6704.0,3146.0
2023-05-30,39486.0,70814.0,29687.0,18819.0
2023-05-31,45200.0,89123.0,37982.0,27452.0
2023-06-01,44232.0,98139.0,44272.0,27122.0
2023-06-02,29510.0,74667.0,37235.0,17377.0
2023-06-05,30104.0,84481.0,38796.0,17096.0
2023-06-06,36562.0,87342.0,36885.0,23418.0
2023-06-07,38259.0,106986.0,56063.0,23135.0
2023-06-08,35850.0,107522.0,58018.0,22954.0
2023-06-09,22526.0,81585.0,42376.0,18677.0
2023-06-12,3265.0,118043.0,89397.0,3258.0
2023-06-13,110724.0,93629.0,71204.0,38718.0
2023-06-14,118237.0,105415.0,70834.0,48271.0
2023-06-15,101626.0,106769.0,78650.0,37348.0
2023-06-16,108997.0,96529.0,62825.0,40192.0
2023-06-19,47225.0,42149.0,25178.0,18395.0
2023-06-20,75683.0,80312.0,48904.0,30376.0
2023-06-21,63202.0,85923.0,48457.0,28131.0
2023-06-22,50837.0,74152.0,45896.0,22990.0
2023-06-23,32785.0,71437.0,46143.0,17420.0
2023-06-26,30025.0,61863.0,34835.0,14299.0
2023-06-27,36925.0,89993.0,55269.0,20704.0
2023-06-28,35364.0,76513.0,44495.0,21938.0
2023-06-29,21127.0,54180.0,38582.0,10336.0
2023-06-30,17345.0,61693.0,36899.0,10018.0
2023-07-03,17954.0,58653.0,38454.0,10664.0
2023-07-04,20830.0,54321.0,30076.0,13477.0
2023-07-05,31412.0,103059.0,61423.0,23661.0
2023-07-06,24459.0,84835.0,51792.0,14447.0
2023-07-07,23108.0,83659.0,63367.0,16019.0
2023-07-10,21341.0,77230.0,49438.0,15222.0
2023-07-11,22035.0,82895.0,52596.0,19267.0
2023-07-12,2030.0,92111.0,75148.0,2016.0
2023-07-13,81645.0,65693.0,42788.0,28795.0
2023-07-14,89909.0,76489.0,40897.0,37978.0
2023-07-17,71898.0,55387.0,27913.0,25409.0
2023-07-18,56704.0,59318.0,29382.0,27862.0
2023-07-19,77563.0,89501.0,56301.0,31687.0
2023-07-20,57263.0,75274.0,49432.0,22516.0
2023-07-21,77325.0,104357.0,78913.0,36697.0
2023-07-24,63756.0,109288.0,86816.0,28810.0
2023-07-25,40242.0,80994.0,52274.0,19975.0
2023-07-26,45168.0,103426.0,67925.0,25264.0
2023-07-27,43355.0,99505.0,61704.0,26829.0
2023-07-28,37631.0,96717.0,68616.0,23985.0
2023-07-31,31860.0,85059.0,57505.0,19093.0
2023-08-01,39900.0,126118.0,106591.0,27083.0
2023-08-02,37206.0,123139.0,102749.0,23999.0
2023-08-03,38499.0,116063.0,97232.0,27020.0
2023-08-04,22965.0,79629.0,62031.0,14923.0
2023-08-07,30717.0,85834.0,61175.0,16772.0
2023-08-08,36516.0,115344.0,98006.0,23969.0
2023-08-09,23547.0,117900.0,102565.0,18605.0
2023-08-10,1449.0,96030.0,85237.0,1429.0
2023-08-11,64776.0,54680.0,30349.0,25974.0
2023-08-14,73211.0,69280.0,34540.0,33648.0
2023-08-15,65208.0,53391.0,33938.0,21537.0
2023-08-16,65878.0,60784.0,29616.0,25014.0
2023-08-17,69748.0,70905.0,35604.0,29952.0
2023-08-18,80152.0,81691.0,45176.0,30396.0
2023-08-21,60641.0,59710.0,25842.0,25526.0
2023-08-22,48288.0,59199.0,26945.0,21481.0
2023-08-23,51738.0,70061.0,27303.0,23949.0
2023-08-24,54814.0,74183.0,28275.0,27248.0
2023-08-25,65604.0,110916.0,60440.0,37184.0
2023-08-28,30124.0,70856.0,37805.0,15594.0
2023-08-29,38410.0,74866.0,41010.0,19530.0
2023-08-30,50767.0,116970.0,58457.0,28274.0
2023-08-31,42136.0,88634.0,53005.0,23576.0
2023-09-01,35613.0,87647.0,49661.0,22199.0
2023-09-04,24186.0,39829.0,18024.0,14758.0
2023-09-05,44020.0,95219.0,53947.0,28195.0
2023-09-06,33004.0,77666.0,48971.0,19823.0
2023-09-07,35209.0,82558.0,53610.0,22956.0
2023-09-08,43619.0,120389.0,72810.0,35084.0
2023-09-11,27974.0,112916.0,78733.0,21648.0
2023-09-12,1288.0,88405.0,62260.0,1050.0
2023-09-13,85253.0,61124.0,57233.0,28713.0
2023-09-14,96699.0,84531.0,75204.0,40423.0
2023-09-15,84278.0,63613.0,71024.0,28052.0
2023-09-18,103600.0,75109.0,67383.0,35486.0
2023-09-19,106515.0,84932.0,80040.0,36252.0
2023-09-20,96529.0,78245.0,63490.0,37786.0
2023-09-21,136862.0,137670.0,127715.0,55111.0
2023-09-22,66246.0,96651.0,70019.0,33815.0
2023-09-25,48589.0,82353.0,55304.0,27540.0
2023-09-26,67452.0,110881.0,81698.0,41352.0
2023-09-27,46489.0,91553.0,72823.0,26453.0
2023-09-28,43372.0,93211.0,76780.0,25036.0
2023-09-29,43519.0,82299.0,65224.0,26129.0
2023-10-02,39271.0,80934.0,62665.0,23005.0
2023-10-03,47692.0,99139.0,85689.0,30457.0
2023-10-04,45140.0,104173.0,101795.0,27815.0
2023-10-05,54851.0,135415.0,109890.0,37671.0
2023-10-06,43562.0,125011.0,106812.0,27478.0
2023-10-09,43777.0,103691.0,72618.0,28312.0
2023-10-10,32853.0,87462.0,74206.0,20478.0
2023-10-11,25883.0,84461.0,66589.0,17935.0
2023-10-12,1396.0,65669.0,58227.0,1355.0
2023-10-13,82603.0,79414.0,32276.0,36577.0
2023-10-16,66725.0,57830.0,26556.0,23931.0
2023-10-17,63147.0,62263.0,30341.0,25594.0
2023-10-18,67449.0,76869.0,36765.0,29090.0
2023-10-19,57311.0,63841.0,30003.0,23514.0
2023-10-20,54679.0,57709.0,30477.0,21057.0
2023-10-23,40970.0,55089.0,25281.0,17510.0
2023-10-24,41918.0,78484.0,38567.0,24247.0
2023-10-25,54491.0,101756.0,50204.0,33809.0
2023-10-26,43076.0,83172.0,43027.0,24914.0
2023-10-27,32588.0,74547.0,43283.0,18927.0
2023-10-30,31852.0,66205.0,36215.0,18228.0
2023-10-31,41111.0,88876.0,49091.0,25797.0
2023-11-01,41733.0,100877.0,57191.0,26884.0
2023-11-02,47368.0,111611.0,71502.0,32345.0
2023-11-03,41872.0,105526.0,68549.0,26231.0
2023-11-06,25417.0,74725.0,42362.0,17747.0
2023-11-07,33333.0,115615.0,67497.0,24953.0
2023-11-08,37589.0,125533.0,80966.0,26257.0
2023-11-09,27014.0,129513.0,96068.0,19453.0
2023-11-10,1387.0,79185.0,57572.0,1387.0
2023-11-13,71356.0,55945.0,32184.0,27970.0
2023-11-14,72165.0,55475.0,28475.0,27110.0
2023-11-15,90799.0,80235.0,32980.0,40128.0
2023-11-16,94370.0,86297.0,45810.0,35839.0
2023-11-17,76126.0,74832.0,38189.0,29171.0
2023-11-20,56017.0,56808.0,26458.0,20056.0
2023-11-21,67726.0,82517.0,45132.0,33322.0
2023-11-22,59260.0,98577.0,44467.0,31315.0
2023-11-23,21954.0,36055.0,15525.0,12441.0
2023-11-24,30262.0,48679.0,20591.0,17067.0
2023-11-27,42503.0,71562.0,30702.0,24113.0
2023-11-28,39714.0,82931.0,44644.0,22858.0
2023-11-29,44672.0,96391.0,54796.0,25489.0
2023-11-30,50802.0,98905.0,53262.0,30930.0
2023-12-01,44997.0,103325.0,52172.0,29334.0
2023-12-04,38714.0,90141.0,47988.0,21219.0
2023-12-05,40174.0,105530.0,53757.0,28418.0
2023-12-06,36041.0,98973.0,52758.0,25077.0
2023-12-07,22107.0,94875.0,59333.0,13845.0
2023-12-08,21386.0,70038.0,43793.0,13909.0
2023-12-11,25432.0,91187.0,51221.0,17758.0
2023-12-12,1249.0,119615.0,101154.0,1219.0
