,HO1 Comdty ,HO1 Comdty ,HO2 Comdty ,HO2 Comdty ,HO3 Comdty,HO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2023-05-11,63522.0,301614.0,61732.0,301614.0,20018.0,301614.0
2023-05-12,59054.0,300679.0,61873.0,300679.0,20869.0,300679.0
2023-05-15,55040.0,300423.0,65101.0,300423.0,21396.0,300423.0
2023-05-16,50225.0,299991.0,67304.0,299991.0,22658.0,299991.0
2023-05-17,45682.0,299677.0,70017.0,299677.0,22984.0,299677.0
2023-05-18,42494.0,304013.0,73495.0,304013.0,24181.0,304013.0
2023-05-19,39054.0,305095.0,75448.0,305095.0,25360.0,305095.0
2023-05-22,36760.0,307146.0,77531.0,307146.0,26197.0,307146.0
2023-05-23,31471.0,306360.0,78883.0,306360.0,26284.0,306360.0
2023-05-24,27080.0,306311.0,78281.0,306311.0,28505.0,306311.0
2023-05-25,21152.0,305748.0,80474.0,305748.0,28687.0,305748.0
2023-05-26,15034.0,310260.0,84800.0,310260.0,31444.0,310260.0
2023-05-30,3428.0,309819.0,90469.0,309819.0,32335.0,309819.0
2023-05-31,1077.0,311255.0,91267.0,311255.0,33234.0,311255.0
2023-06-01,88629.0,310202.0,35293.0,310202.0,34778.0,310202.0
2023-06-02,86321.0,311268.0,36179.0,311268.0,35407.0,311268.0
2023-06-05,82604.0,308407.0,36067.0,308407.0,35560.0,308407.0
2023-06-06,77492.0,307550.0,37608.0,307550.0,35985.0,307550.0
2023-06-07,72744.0,307869.0,39769.0,307869.0,36244.0,307869.0
2023-06-08,67013.0,305932.0,42576.0,305932.0,36079.0,305932.0
2023-06-09,63879.0,308860.0,46054.0,308860.0,35691.0,308860.0
2023-06-12,63836.0,321285.0,52327.0,321285.0,37903.0,321285.0
2023-06-13,65014.0,328892.0,56741.0,328892.0,37395.0,328892.0
2023-06-14,63482.0,330238.0,57192.0,330238.0,36935.0,330238.0
2023-06-15,59792.0,324694.0,58663.0,324694.0,36791.0,324694.0
2023-06-16,49568.0,310485.0,59738.0,310485.0,35617.0,310485.0
2023-06-20,43038.0,310297.0,61824.0,310297.0,36342.0,310297.0
2023-06-21,39716.0,310182.0,64605.0,310182.0,36699.0,310182.0
2023-06-22,32779.0,305258.0,64552.0,305258.0,36660.0,305258.0
2023-06-23,26148.0,304837.0,66647.0,304837.0,38505.0,304837.0
2023-06-26,18784.0,299018.0,67425.0,299018.0,40107.0,299018.0
2023-06-27,11596.0,296513.0,67265.0,296513.0,41109.0,296513.0
2023-06-28,6509.0,299627.0,69564.0,299627.0,42505.0,299627.0
2023-06-29,2252.0,299537.0,70817.0,299537.0,43047.0,299537.0
2023-06-30,518.0,304373.0,74272.0,304373.0,44973.0,304373.0
2023-07-03,70527.0,305442.0,46998.0,305442.0,38942.0,305442.0
2023-07-05,67756.0,306042.0,48719.0,306042.0,38179.0,306042.0
2023-07-06,66972.0,310264.0,52482.0,310264.0,37173.0,310264.0
2023-07-07,69038.0,313743.0,54597.0,313743.0,37166.0,313743.0
2023-07-10,66544.0,315948.0,57639.0,315948.0,37779.0,315948.0
2023-07-11,64040.0,320001.0,59661.0,320001.0,38264.0,320001.0
2023-07-12,62147.0,329336.0,65935.0,329336.0,38370.0,329336.0
2023-07-13,56881.0,332400.0,70051.0,332400.0,40258.0,332400.0
2023-07-14,50332.0,331782.0,73374.0,331782.0,39783.0,331782.0
2023-07-17,49660.0,334513.0,74887.0,334513.0,40209.0,334513.0
2023-07-18,44813.0,331790.0,73659.0,331790.0,42230.0,331790.0
2023-07-19,41906.0,334970.0,78471.0,334970.0,42708.0,334970.0
2023-07-20,36561.0,332708.0,79971.0,332708.0,43035.0,332708.0
2023-07-21,33390.0,330086.0,81545.0,330086.0,41649.0,330086.0
2023-07-24,27219.0,330620.0,81865.0,330620.0,45410.0,330620.0
2023-07-25,21642.0,324610.0,80159.0,324610.0,44907.0,324610.0
2023-07-26,15280.0,328414.0,84165.0,328414.0,47523.0,328414.0
2023-07-27,9924.0,330963.0,87407.0,330963.0,50084.0,330963.0
2023-07-28,3150.0,329433.0,90130.0,329433.0,49963.0,329433.0
2023-07-31,844.0,330356.0,91538.0,330356.0,50664.0,330356.0
2023-08-01,87795.0,327559.0,50777.0,327559.0,39289.0,327559.0
2023-08-02,86862.0,329038.0,52989.0,329038.0,38247.0,329038.0
2023-08-03,83272.0,326549.0,54189.0,326549.0,37903.0,326549.0
2023-08-04,79985.0,325378.0,52562.0,325378.0,40116.0,325378.0
2023-08-07,74355.0,323330.0,54995.0,323330.0,38947.0,323330.0
2023-08-08,70463.0,324934.0,59247.0,324934.0,38908.0,324934.0
2023-08-09,67417.0,325299.0,62600.0,325299.0,37260.0,325299.0
2023-08-10,64996.0,324161.0,64118.0,324161.0,37149.0,324161.0
2023-08-11,59364.0,327781.0,68811.0,327781.0,39665.0,327781.0
2023-08-14,58467.0,335259.0,73818.0,335259.0,41569.0,335259.0
2023-08-15,52672.0,332712.0,76437.0,332712.0,42241.0,332712.0
2023-08-16,50889.0,333999.0,77124.0,333999.0,43431.0,333999.0
2023-08-17,49157.0,333220.0,79696.0,333220.0,41754.0,333220.0
2023-08-18,44668.0,328833.0,81804.0,328833.0,41102.0,328833.0
2023-08-21,39481.0,329113.0,83166.0,329113.0,41698.0,329113.0
2023-08-22,36695.0,333182.0,86609.0,333182.0,42945.0,333182.0
2023-08-23,35637.0,337432.0,89224.0,337432.0,43615.0,337432.0
2023-08-24,31935.0,334757.0,87945.0,334757.0,44718.0,334757.0
2023-08-25,24766.0,328542.0,86650.0,328542.0,44327.0,328542.0
2023-08-28,19160.0,320721.0,81707.0,320721.0,46101.0,320721.0
2023-08-29,14496.0,321359.0,82468.0,321359.0,49002.0,321359.0
2023-08-30,4473.0,318554.0,83919.0,318554.0,50000.0,318554.0
2023-08-31,1133.0,320218.0,83726.0,320218.0,51138.0,320218.0
2023-09-01,82461.0,319232.0,52643.0,319232.0,52310.0,319232.0
2023-09-05,81676.0,319491.0,54384.0,319491.0,50400.0,319491.0
2023-09-06,78373.0,321051.0,56998.0,321051.0,50704.0,321051.0
2023-09-07,76681.0,325208.0,59606.0,325208.0,51423.0,325208.0
2023-09-08,75978.0,325816.0,60268.0,325816.0,50602.0,325816.0
2023-09-11,73845.0,326929.0,62332.0,326929.0,49960.0,326929.0
2023-09-12,71346.0,334395.0,67494.0,334395.0,51146.0,334395.0
2023-09-13,65097.0,339454.0,73435.0,339454.0,53032.0,339454.0
2023-09-14,60527.0,342316.0,75980.0,342316.0,54406.0,342316.0
2023-09-15,56035.0,341638.0,78382.0,341638.0,54499.0,341638.0
2023-09-18,51516.0,338371.0,80603.0,338371.0,52311.0,338371.0
2023-09-19,43594.0,330256.0,79954.0,330256.0,52622.0,330256.0
2023-09-20,39680.0,331758.0,82206.0,331758.0,52797.0,331758.0
2023-09-21,36124.0,328447.0,83336.0,328447.0,50753.0,328447.0
2023-09-22,31755.0,330256.0,84144.0,330256.0,53042.0,330256.0
2023-09-25,24985.0,325459.0,82786.0,325459.0,53808.0,325459.0
2023-09-26,16198.0,321163.0,83531.0,321163.0,56935.0,321163.0
2023-09-27,10716.0,320973.0,86741.0,320973.0,56613.0,320973.0
2023-09-28,1727.0,321868.0,91424.0,321868.0,58227.0,321868.0
2023-09-29,925.0,328204.0,93611.0,328204.0,58329.0,328204.0
2023-10-02,90395.0,329875.0,59629.0,329875.0,51007.0,329875.0
2023-10-03,86004.0,330825.0,61263.0,330825.0,52403.0,330825.0
2023-10-04,84248.0,330302.0,59850.0,330302.0,53220.0,330302.0
2023-10-05,79424.0,325014.0,58222.0,325014.0,50279.0,325014.0
2023-10-06,75393.0,329794.0,61622.0,329794.0,51071.0,329794.0
2023-10-09,72484.0,329257.0,62544.0,329257.0,50461.0,329257.0
2023-10-10,67880.0,330440.0,62881.0,330440.0,50907.0,330440.0
2023-10-11,64020.0,329889.0,65820.0,329889.0,49517.0,329889.0
2023-10-12,59631.0,330147.0,66721.0,330147.0,49250.0,330147.0
2023-10-13,56271.0,330431.0,65893.0,330431.0,49759.0,330431.0
2023-10-16,55341.0,332545.0,67309.0,332545.0,49635.0,332545.0
2023-10-17,53655.0,333451.0,69420.0,333451.0,49630.0,333451.0
2023-10-18,48553.0,332623.0,70703.0,332623.0,50298.0,332623.0
2023-10-19,42341.0,333919.0,73024.0,333919.0,52632.0,333919.0
2023-10-20,39520.0,336354.0,75010.0,336354.0,53073.0,336354.0
2023-10-23,33659.0,331757.0,76113.0,331757.0,53067.0,331757.0
2023-10-24,26352.0,322791.0,75486.0,322791.0,52128.0,322791.0
2023-10-25,19667.0,315437.0,74454.0,315437.0,51042.0,315437.0
2023-10-26,14353.0,311021.0,75537.0,311021.0,52953.0,311021.0
2023-10-27,8576.0,308770.0,77685.0,308770.0,53199.0,308770.0
2023-10-30,3501.0,301694.0,76396.0,301694.0,52935.0,301694.0
2023-10-31,222.0,299928.0,77414.0,299928.0,53333.0,299928.0
2023-11-01,76657.0,303780.0,55030.0,303780.0,33481.0,303780.0
2023-11-02,77863.0,306446.0,55108.0,306446.0,33626.0,306446.0
2023-11-03,76049.0,307281.0,55176.0,307281.0,34765.0,307281.0
2023-11-06,71838.0,303720.0,56192.0,303720.0,34541.0,303720.0
2023-11-07,69325.0,306918.0,59631.0,306918.0,34741.0,306918.0
2023-11-08,66796.0,305895.0,60753.0,305895.0,34510.0,305895.0
2023-11-09,62552.0,306118.0,64680.0,306118.0,33466.0,306118.0
2023-11-10,60459.0,308372.0,67337.0,308372.0,33128.0,308372.0
2023-11-13,59443.0,307582.0,70364.0,307582.0,31560.0,307582.0
2023-11-14,55850.0,303453.0,69990.0,303453.0,30022.0,303453.0
2023-11-15,54394.0,306066.0,71905.0,306066.0,30593.0,306066.0
2023-11-16,52498.0,309751.0,73700.0,309751.0,31280.0,309751.0
2023-11-17,45358.0,306101.0,75267.0,306101.0,31232.0,306101.0
2023-11-20,44586.0,307978.0,75250.0,307978.0,32441.0,307978.0
2023-11-21,41208.0,310327.0,79393.0,310327.0,33233.0,310327.0
2023-11-22,34742.0,308536.0,80379.0,308536.0,33386.0,308536.0
2023-11-24,33027.0,307922.0,79302.0,307922.0,34187.0,307922.0
2023-11-27,21292.0,301700.0,80252.0,301700.0,37100.0,301700.0
2023-11-28,15115.0,303447.0,85933.0,303447.0,38523.0,303447.0
2023-11-29,4059.0,300950.0,90785.0,300950.0,38912.0,300950.0
2023-11-30,334.0,301140.0,92307.0,301140.0,40196.0,301140.0
2023-12-01,90050.0,307213.0,42970.0,307213.0,37126.0,307213.0
2023-12-04,87499.0,308786.0,44002.0,308786.0,37422.0,308786.0
2023-12-05,85793.0,307563.0,43595.0,307563.0,37319.0,307563.0
2023-12-06,87568.0,311839.0,44456.0,311839.0,38638.0,311839.0
2023-12-07,78549.0,301755.0,41876.0,301755.0,38490.0,301755.0
2023-12-08,74817.0,301065.0,44037.0,301065.0,38659.0,301065.0
2023-12-11,69358.0,302491.0,49445.0,302491.0,39234.0,302491.0
2023-12-12,63063.0,302940.0,52389.0,302940.0,41646.0,302940.0
2023-12-13,58553.0,309628.0,58378.0,309628.0,42511.0,309628.0
2023-12-14,55446.0,307414.0,61629.0,307414.0,40605.0,307414.0
2023-12-15,49217.0,302639.0,63634.0,302639.0,39508.0,302639.0
2023-12-18,43619.0,302192.0,68304.0,302192.0,38631.0,302192.0
2023-12-19,40122.0,314171.0,71040.0,314171.0,45372.0,314171.0
2023-12-20,35372.0,305067.0,74422.0,305067.0,43146.0,305067.0
2023-12-21,30483.0,303486.0,75174.0,303486.0,44265.0,303486.0
2023-12-22,24874.0,302490.0,75356.0,302490.0,46732.0,302490.0
2023-12-26,17863.0,302179.0,77884.0,302179.0,49573.0,302179.0
2023-12-27,10843.0,301565.0,80615.0,301565.0,51248.0,301565.0
2023-12-28,3842.0,305652.0,86305.0,305652.0,54548.0,305652.0
2023-12-29,670.0,303780.0,87598.0,303780.0,52867.0,303780.0
2024-01-02,84400.0,300297.0,51258.0,300297.0,40651.0,300297.0
2024-01-03,83736.0,303992.0,52192.0,303992.0,41984.0,303992.0
2024-01-04,78329.0,307375.0,54293.0,307375.0,45256.0,307375.0
2024-01-05,77202.0,310074.0,55518.0,310074.0,46721.0,310074.0
2024-01-08,71371.0,310011.0,56913.0,310011.0,48974.0,310011.0
2024-01-09,69238.0,317129.0,61226.0,317129.0,49332.0,317129.0
2024-01-10,63352.0,311796.0,61670.0,311796.0,48854.0,311796.0
2024-01-11,61694.0,316521.0,63788.0,316521.0,50806.0,316521.0
2024-01-12,58825.0,326544.0,68613.0,326544.0,50711.0,326544.0
2024-01-16,58186.0,336198.0,72824.0,336198.0,51558.0,336198.0
2024-01-17,52955.0,336370.0,74206.0,336370.0,49867.0,336370.0
2024-01-18,47646.0,337026.0,77924.0,337026.0,50312.0,337026.0
2024-01-19,45531.0,341750.0,81027.0,341750.0,51188.0,341750.0
2024-01-22,42408.0,345143.0,85003.0,345143.0,52214.0,345143.0
2024-01-23,38476.0,350421.0,89079.0,350421.0,54901.0,350421.0
2024-01-24,29945.0,355255.0,95602.0,355255.0,59374.0,355255.0
2024-01-25,21892.0,355417.0,98925.0,355417.0,58451.0,355417.0
2024-01-26,14809.0,356507.0,104153.0,356507.0,56862.0,356507.0
2024-01-29,9860.0,356143.0,106012.0,356143.0,58522.0,356143.0
2024-01-30,3282.0,349721.0,109673.0,349721.0,57810.0,349721.0
2024-01-31,733.0,349110.0,112532.0,349110.0,58312.0,349110.0
2024-02-01,113318.0,355016.0,59076.0,355016.0,46246.0,355016.0
2024-02-02,109485.0,349253.0,57105.0,349253.0,46844.0,349253.0
2024-02-05,110431.0,352712.0,57007.0,352712.0,48293.0,352712.0
2024-02-06,110716.0,356853.0,59818.0,356853.0,48847.0,356853.0
2024-02-07,108162.0,361644.0,61491.0,361644.0,48339.0,361644.0
2024-02-08,104475.0,366230.0,63674.0,366230.0,49908.0,366230.0
2024-02-09,97500.0,367792.0,66783.0,367792.0,49969.0,367792.0
2024-02-12,93517.0,368266.0,70933.0,368266.0,48679.0,368266.0
2024-02-13,87449.0,377975.0,78490.0,377975.0,52049.0,377975.0
2024-02-14,73304.0,366901.0,82008.0,366901.0,51769.0,366901.0
2024-02-15,66796.0,367976.0,86663.0,367976.0,51533.0,367976.0
2024-02-16,58492.0,364499.0,91222.0,364499.0,52542.0,364499.0
2024-02-20,51567.0,364397.0,97385.0,364397.0,53834.0,364397.0
2024-02-21,42880.0,353749.0,100115.0,353749.0,53347.0,353749.0
2024-02-22,34106.0,346805.0,100221.0,346805.0,54939.0,346805.0
2024-02-23,26677.0,338268.0,99998.0,338268.0,52744.0,338268.0
2024-02-26,18209.0,335835.0,102842.0,335835.0,53493.0,335835.0
2024-02-27,12333.0,332225.0,105382.0,332225.0,52566.0,332225.0
2024-02-28,3424.0,323320.0,102043.0,323320.0,53215.0,323320.0
2024-02-29,307.0,310984.0,96513.0,310984.0,50232.0,310984.0
2024-03-01,93115.0,306798.0,49480.0,306798.0,48690.0,306798.0
2024-03-04,91018.0,307927.0,50590.0,307927.0,49567.0,307927.0
2024-03-05,90217.0,312072.0,51815.0,312072.0,50211.0,312072.0
2024-03-06,86658.0,311121.0,53133.0,311121.0,50211.0,311121.0
2024-03-07,81714.0,313309.0,57691.0,313309.0,51098.0,313309.0
2024-03-08,79928.0,315060.0,60506.0,315060.0,51607.0,315060.0
2024-03-11,72242.0,309033.0,61709.0,309033.0,51341.0,309033.0
2024-03-12,67023.0,311436.0,67649.0,311436.0,51225.0,311436.0
2024-03-13,62151.0,310733.0,70813.0,310733.0,50662.0,310733.0
2024-03-14,57590.0,312145.0,77094.0,312145.0,49868.0,312145.0
2024-03-15,50386.0,305132.0,76189.0,305132.0,49341.0,305132.0
2024-03-18,47643.0,311339.0,82310.0,311339.0,50185.0,311339.0
2024-03-19,42545.0,309514.0,84457.0,309514.0,49312.0,309514.0
2024-03-20,34415.0,303721.0,85177.0,303721.0,49406.0,303721.0
2024-03-21,29570.0,307399.0,87406.0,307399.0,49841.0,307399.0
2024-03-22,26424.0,305620.0,89513.0,305620.0,50209.0,305620.0
2024-03-25,17395.0,301936.0,89732.0,301936.0,51573.0,301936.0
2024-03-26,10435.0,314421.0,95672.0,314421.0,55320.0,314421.0
2024-03-27,2163.0,307659.0,92618.0,307659.0,54756.0,307659.0
2024-03-28,483.0,311612.0,93693.0,311612.0,55347.0,311612.0
2024-03-29,,311129.0,,311129.0,,311129.0
2024-04-01,91064.0,314957.0,56915.0,314957.0,31168.0,314957.0
2024-04-02,88277.0,317587.0,59160.0,317587.0,30155.0,317587.0
2024-04-03,85915.0,322159.0,61908.0,322159.0,30203.0,322159.0
2024-04-04,84776.0,326510.0,63764.0,326510.0,30937.0,326510.0
2024-04-05,82326.0,331091.0,68466.0,331091.0,30471.0,331091.0
2024-04-08,74783.0,328127.0,70846.0,328127.0,30763.0,328127.0
2024-04-09,68897.0,326852.0,72812.0,326852.0,30524.0,326852.0
2024-04-10,60468.0,324521.0,75280.0,324521.0,31798.0,324521.0
2024-04-11,55749.0,328429.0,76775.0,328429.0,33558.0,328429.0
2024-04-12,53715.0,327423.0,75719.0,327423.0,34186.0,327423.0
2024-04-15,48934.0,331293.0,78909.0,331293.0,36783.0,331293.0
2024-04-16,46111.0,339288.0,83477.0,339288.0,38837.0,339288.0
2024-04-17,42786.0,347126.0,87678.0,347126.0,39738.0,347126.0
2024-04-18,38006.0,350882.0,87630.0,350882.0,40053.0,350882.0
2024-04-19,35704.0,353519.0,87412.0,353519.0,42460.0,353519.0
2024-04-22,33544.0,357194.0,86241.0,357194.0,42626.0,357194.0
2024-04-23,29426.0,357753.0,86978.0,357753.0,42623.0,357753.0
2024-04-24,24109.0,363969.0,89510.0,363969.0,44334.0,363969.0
2024-04-25,16948.0,366625.0,94587.0,366625.0,46053.0,366625.0
2024-04-26,11116.0,364895.0,97084.0,364895.0,47120.0,364895.0
2024-04-29,2606.0,359303.0,99464.0,359303.0,46039.0,359303.0
2024-04-30,509.0,362786.0,99191.0,362786.0,49136.0,362786.0
2024-05-01,100083.0,367947.0,49929.0,367947.0,30626.0,367947.0
2024-05-02,96926.0,368717.0,48654.0,368717.0,29125.0,368717.0
2024-05-03,95704.0,367610.0,47952.0,367610.0,29138.0,367610.0
2024-05-06,94476.0,370302.0,50276.0,370302.0,29823.0,370302.0
2024-05-07,91094.0,380627.0,53215.0,380627.0,30798.0,380627.0
2024-05-08,88914.0,388646.0,54866.0,388646.0,32105.0,388646.0
2024-05-09,84810.0,391211.0,57142.0,391211.0,31976.0,391211.0
2024-05-10,79532.0,390274.0,59179.0,390274.0,32918.0,390274.0
2024-05-13,76213.0,395595.0,63168.0,395595.0,34448.0,395595.0
2024-05-14,74863.0,397078.0,65204.0,397078.0,33433.0,397078.0
2024-05-15,72298.0,402048.0,68172.0,402048.0,34758.0,402048.0
2024-05-16,68478.0,401845.0,70956.0,401845.0,35216.0,401845.0
2024-05-17,62789.0,401672.0,75186.0,401672.0,36406.0,401672.0
2024-05-20,55555.0,403207.0,80650.0,403207.0,38331.0,403207.0
2024-05-21,46287.0,399254.0,84178.0,399254.0,38145.0,399254.0
2024-05-22,43302.0,397406.0,84257.0,397406.0,39050.0,397406.0
2024-05-23,38601.0,405083.0,90031.0,405083.0,42495.0,405083.0
2024-05-24,31153.0,402973.0,91981.0,402973.0,42574.0,402973.0
2024-05-28,18375.0,397141.0,97125.0,397141.0,43446.0,397141.0
2024-05-29,10093.0,395361.0,101419.0,395361.0,44300.0,395361.0
2024-05-30,1718.0,388328.0,102089.0,388328.0,43338.0,388328.0
2024-05-31,405.0,389103.0,102972.0,389103.0,43559.0,389103.0
2024-06-03,97955.0,386766.0,46202.0,386766.0,53020.0,386766.0
2024-06-04,96860.0,392535.0,47838.0,392535.0,54356.0,392535.0
2024-06-05,96080.0,401684.0,51391.0,401684.0,58714.0,401684.0
2024-06-06,96427.0,406028.0,55846.0,406028.0,58073.0,406028.0
2024-06-07,91424.0,405430.0,57477.0,405430.0,58642.0,405430.0
2024-06-10,87504.0,404646.0,60765.0,404646.0,59015.0,404646.0
2024-06-11,80337.0,399679.0,65053.0,399679.0,58474.0,399679.0
2024-06-12,74042.0,398175.0,70311.0,398175.0,57814.0,398175.0
2024-06-13,68090.0,400328.0,79062.0,400328.0,58934.0,400328.0
2024-06-14,63748.0,396548.0,79928.0,396548.0,58025.0,396548.0
2024-06-17,57883.0,396889.0,80806.0,396889.0,60334.0,396889.0
2024-06-18,43872.0,380122.0,79943.0,380122.0,60103.0,380122.0
2024-06-20,39262.0,384343.0,85189.0,384343.0,62336.0,384343.0
2024-06-21,34016.0,378545.0,84254.0,378545.0,62464.0,378545.0
2024-06-24,25114.0,371544.0,85268.0,371544.0,61746.0,371544.0
2024-06-25,18218.0,369626.0,87890.0,369626.0,63154.0,369626.0
2024-06-26,10836.0,370443.0,91319.0,370443.0,64105.0,370443.0
2024-06-27,2873.0,365934.0,94320.0,365934.0,63171.0,365934.0
2024-06-28,1013.0,366034.0,93138.0,366034.0,63173.0,366034.0
2024-07-01,91338.0,358467.0,60763.0,358467.0,37512.0,358467.0
2024-07-02,92485.0,362479.0,62733.0,362479.0,38303.0,362479.0
2024-07-03,89449.0,363458.0,63570.0,363458.0,40085.0,363458.0
2024-07-05,87910.0,367118.0,65734.0,367118.0,39467.0,367118.0
2024-07-08,80715.0,366236.0,69203.0,366236.0,40212.0,366236.0
2024-07-09,77142.0,376947.0,79019.0,376947.0,41168.0,376947.0
2024-07-10,71977.0,375941.0,81685.0,375941.0,39089.0,375941.0
2024-07-11,69398.0,380419.0,84648.0,380419.0,38791.0,380419.0
2024-07-12,63346.0,380533.0,87252.0,380533.0,38479.0,380533.0
2024-07-15,58064.0,375967.0,88554.0,375967.0,37857.0,375967.0
2024-07-16,56102.0,374401.0,87890.0,374401.0,38935.0,374401.0
2024-07-17,53182.0,375779.0,89927.0,375779.0,39610.0,375779.0
2024-07-18,48239.0,377423.0,94037.0,377423.0,40498.0,377423.0
2024-07-19,44463.0,377670.0,94991.0,377670.0,43165.0,377670.0
2024-07-22,39064.0,377972.0,97341.0,377972.0,45386.0,377972.0
2024-07-23,34005.0,379769.0,100392.0,379769.0,46670.0,379769.0
2024-07-24,30123.0,377058.0,99747.0,377058.0,46376.0,377058.0
2024-07-25,25436.0,380634.0,104449.0,380634.0,48907.0,380634.0
2024-07-26,18514.0,389748.0,110770.0,389748.0,52348.0,389748.0
2024-07-29,12176.0,395252.0,118907.0,395252.0,52962.0,395252.0
2024-07-30,2552.0,398471.0,121302.0,398471.0,58343.0,398471.0
2024-07-31,601.0,394415.0,119502.0,394415.0,59102.0,394415.0
2024-08-01,119171.0,398903.0,62957.0,398903.0,40123.0,398903.0
2024-08-02,119521.0,405281.0,65979.0,405281.0,38717.0,405281.0
2024-08-05,118929.0,407624.0,67905.0,407624.0,39258.0,407624.0
2024-08-06,117932.0,409414.0,67982.0,409414.0,39751.0,409414.0
2024-08-07,115430.0,411296.0,69623.0,411296.0,38913.0,411296.0
2024-08-08,106734.0,410808.0,71854.0,410808.0,40718.0,410808.0
2024-08-09,97395.0,406738.0,74555.0,406738.0,40247.0,406738.0
2024-08-12,91230.0,406624.0,78637.0,406624.0,41542.0,406624.0
2024-08-13,86362.0,406318.0,81281.0,406318.0,43482.0,406318.0
2024-08-14,86118.0,412620.0,84947.0,412620.0,44980.0,412620.0
2024-08-15,82106.0,413459.0,83402.0,413459.0,47510.0,413459.0
2024-08-16,74585.0,410421.0,87437.0,410421.0,46519.0,410421.0
2024-08-19,66955.0,412621.0,92806.0,412621.0,45401.0,412621.0
2024-08-20,57236.0,414283.0,98834.0,414283.0,46616.0,414283.0
2024-08-21,52938.0,427218.0,109572.0,427218.0,51546.0,427218.0
2024-08-22,47951.0,429375.0,112799.0,429375.0,52894.0,429375.0
2024-08-23,37974.0,424479.0,113348.0,424479.0,53356.0,424479.0
2024-08-26,25871.0,421301.0,117437.0,421301.0,53917.0,421301.0
2024-08-27,17698.0,410761.0,113520.0,410761.0,55847.0,410761.0
2024-08-28,10538.0,413479.0,115378.0,413479.0,57370.0,413479.0
2024-08-29,1971.0,404533.0,114532.0,404533.0,56006.0,404533.0
2024-08-30,577.0,404596.0,115472.0,404596.0,57600.0,404596.0
2024-09-03,115354.0,409909.0,59937.0,409909.0,65830.0,409909.0
2024-09-04,113648.0,415416.0,62187.0,415416.0,67237.0,415416.0
2024-09-05,110313.0,415124.0,63965.0,415124.0,66808.0,415124.0
2024-09-06,109770.0,422017.0,66936.0,422017.0,68157.0,422017.0
2024-09-09,103975.0,422336.0,70260.0,422336.0,69538.0,422336.0
2024-09-10,104096.0,431760.0,76128.0,431760.0,69796.0,431760.0
2024-09-11,98703.0,433980.0,84753.0,433980.0,69024.0,433980.0
2024-09-12,92073.0,429465.0,86275.0,429465.0,70551.0,429465.0
2024-09-13,88253.0,441198.0,94610.0,441198.0,73858.0,441198.0
2024-09-16,83195.0,444893.0,102968.0,444893.0,73460.0,444893.0
2024-09-17,77551.0,446071.0,108278.0,446071.0,74507.0,446071.0
2024-09-18,67695.0,444418.0,113114.0,444418.0,76503.0,444418.0
