,CO1 Comdty ,CO1 Comdty ,CO2 Comdty ,CO2 Comdty ,CO3 Comdty,CO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2018-10-31,67516.0,2130540.0,498534.0,2130540.0,201381.0,2130540.0
2018-11-01,494632.0,2095302.0,210436.0,2095302.0,183818.0,2095302.0
2018-11-02,477269.0,2096938.0,211553.0,2096938.0,184767.0,2096938.0
2018-11-05,466233.0,2092267.0,211717.0,2092267.0,183740.0,2092267.0
2018-11-06,440090.0,2092778.0,220376.0,2092778.0,198615.0,2092778.0
2018-11-07,410028.0,2084747.0,222959.0,2084747.0,206220.0,2084747.0
2018-11-08,384383.0,2083255.0,246253.0,2083255.0,201847.0,2083255.0
2018-11-09,367649.0,2098472.0,258961.0,2098472.0,206782.0,2098472.0
2018-11-12,355596.0,2122897.0,274762.0,2122897.0,211425.0,2122897.0
2018-11-13,332658.0,2149239.0,297955.0,2149239.0,218315.0,2149239.0
2018-11-14,301972.0,2155701.0,317105.0,2155701.0,224874.0,2155701.0
2018-11-15,282674.0,2175821.0,339238.0,2175821.0,234587.0,2175821.0
2018-11-16,269272.0,2212870.0,356705.0,2212870.0,247603.0,2212870.0
2018-11-19,258333.0,2233409.0,366726.0,2233409.0,249501.0,2233409.0
2018-11-20,262983.0,2281771.0,386803.0,2281771.0,254030.0,2281771.0
2018-11-21,242248.0,2305108.0,409516.0,2305108.0,259409.0,2305108.0
2018-11-22,228951.0,2313734.0,430400.0,2313734.0,265120.0,2313734.0
2018-11-23,210988.0,2321103.0,443885.0,2321103.0,266233.0,2321103.0
2018-11-26,180563.0,2285231.0,431492.0,2285231.0,274780.0,2285231.0
2018-11-27,121093.0,2215066.0,412082.0,2215066.0,285452.0,2215066.0
2018-11-28,103909.0,2213563.0,422770.0,2213563.0,289594.0,2213563.0
2018-11-29,68839.0,2184894.0,420611.0,2184894.0,288294.0,2184894.0
2018-11-30,60010.0,2170832.0,400820.0,2170832.0,296068.0,2170832.0
2018-12-03,401319.0,2132948.0,303389.0,2132948.0,115733.0,2132948.0
2018-12-04,387209.0,2135733.0,310300.0,2135733.0,117422.0,2135733.0
2018-12-05,374850.0,2132447.0,313436.0,2132447.0,123765.0,2132447.0
2018-12-06,358339.0,2134989.0,319695.0,2134989.0,118172.0,2134989.0
2018-12-07,354032.0,2168862.0,331213.0,2168862.0,124802.0,2168862.0
2018-12-10,355816.0,2180359.0,332098.0,2180359.0,128970.0,2180359.0
2018-12-11,356064.0,2219658.0,338511.0,2219658.0,135329.0,2219658.0
2018-12-12,342783.0,2224351.0,343416.0,2224351.0,135570.0,2224351.0
2018-12-13,323785.0,2212476.0,340899.0,2212476.0,135093.0,2212476.0
2018-12-14,305864.0,2217717.0,344511.0,2217717.0,142367.0,2217717.0
2018-12-17,286411.0,2228242.0,364876.0,2228242.0,156029.0,2228242.0
2018-12-18,247883.0,2224120.0,387571.0,2224120.0,158421.0,2224120.0
2018-12-19,194563.0,2201652.0,414153.0,2201652.0,158364.0,2201652.0
2018-12-20,165800.0,2223823.0,443259.0,2223823.0,175220.0,2223823.0
2018-12-21,109100.0,2189311.0,451295.0,2189311.0,177327.0,2189311.0
2018-12-24,94251.0,2183465.0,463712.0,2183465.0,178500.0,2183465.0
2018-12-26,80651.0,2188280.0,472381.0,2188280.0,180542.0,2188280.0
2018-12-27,47706.0,2185038.0,483079.0,2185038.0,178776.0,2185038.0
2018-12-28,43746.0,2201345.0,494373.0,2201345.0,184503.0,2201345.0
2018-12-31,492814.0,2174197.0,186710.0,2174197.0,114812.0,2174197.0
2019-01-02,499715.0,2197567.0,190280.0,2197567.0,126112.0,2197567.0
2019-01-03,501313.0,2219665.0,196043.0,2219665.0,132450.0,2219665.0
2019-01-04,495064.0,2222907.0,192732.0,2222907.0,134363.0,2222907.0
2019-01-07,488207.0,2227307.0,202302.0,2227307.0,135648.0,2227307.0
2019-01-08,446902.0,2219185.0,210297.0,2219185.0,143863.0,2219185.0
2019-01-09,425796.0,2228409.0,220316.0,2228409.0,148480.0,2228409.0
2019-01-10,400147.0,2260258.0,240529.0,2260258.0,155625.0,2260258.0
2019-01-11,377813.0,2291533.0,261772.0,2291533.0,166865.0,2291533.0
2019-01-14,362941.0,2315914.0,280915.0,2315914.0,174203.0,2315914.0
2019-01-15,352122.0,2320199.0,287969.0,2320199.0,172652.0,2320199.0
2019-01-16,333846.0,2331724.0,297666.0,2331724.0,184096.0,2331724.0
2019-01-17,333622.0,2373595.0,314456.0,2373595.0,198077.0,2373595.0
2019-01-18,314182.0,2378072.0,318906.0,2378072.0,202245.0,2378072.0
2019-01-21,310107.0,2385147.0,323580.0,2385147.0,210209.0,2385147.0
2019-01-22,272112.0,2385131.0,345028.0,2385131.0,213001.0,2385131.0
2019-01-23,238753.0,2379226.0,358130.0,2379226.0,219571.0,2379226.0
2019-01-24,198934.0,2371217.0,373369.0,2371217.0,224663.0,2371217.0
2019-01-25,170591.0,2371462.0,397835.0,2371462.0,234955.0,2371462.0
2019-01-28,115534.0,2319273.0,411222.0,2319273.0,234682.0,2319273.0
2019-01-29,102837.0,2337462.0,434547.0,2337462.0,237364.0,2337462.0
2019-01-30,66051.0,2322767.0,445678.0,2322767.0,241908.0,2322767.0
2019-01-31,58370.0,2344923.0,449665.0,2344923.0,250805.0,2344923.0
2019-02-01,449502.0,2290543.0,256751.0,2290543.0,298999.0,2290543.0
2019-02-04,432864.0,2313711.0,272703.0,2313711.0,308540.0,2313711.0
2019-02-05,418746.0,2320071.0,274803.0,2320071.0,312272.0,2320071.0
2019-02-06,411612.0,2319435.0,278413.0,2319435.0,306008.0,2319435.0
2019-02-07,400777.0,2316163.0,277218.0,2316163.0,312954.0,2316163.0
2019-02-08,377459.0,2303938.0,289868.0,2303938.0,317116.0,2303938.0
2019-02-11,340254.0,2288117.0,299245.0,2288117.0,319215.0,2288117.0
2019-02-12,336305.0,2304679.0,302669.0,2304679.0,325736.0,2304679.0
2019-02-13,331419.0,2325798.0,319558.0,2325798.0,325153.0,2325798.0
2019-02-14,326790.0,2323296.0,322068.0,2323296.0,317140.0,2323296.0
2019-02-15,314223.0,2342899.0,343661.0,2342899.0,313406.0,2342899.0
2019-02-18,297958.0,2327347.0,359316.0,2327347.0,309984.0,2327347.0
2019-02-19,262530.0,2306890.0,364501.0,2306890.0,303748.0,2306890.0
2019-02-20,221659.0,2305648.0,404810.0,2305648.0,307728.0,2305648.0
2019-02-21,180153.0,2287733.0,435117.0,2287733.0,305709.0,2287733.0
2019-02-22,162400.0,2272965.0,444213.0,2272965.0,301256.0,2272965.0
2019-02-25,127974.0,2247922.0,440237.0,2247922.0,302429.0,2247922.0
2019-02-26,101393.0,2239835.0,442998.0,2239835.0,302610.0,2239835.0
2019-02-27,49746.0,2203213.0,453847.0,2203213.0,304173.0,2203213.0
2019-02-28,40486.0,2213428.0,441259.0,2213428.0,317778.0,2213428.0
2019-03-01,419414.0,2174047.0,318391.0,2174047.0,179639.0,2174047.0
2019-03-04,411010.0,2196017.0,333378.0,2196017.0,180578.0,2196017.0
2019-03-05,422991.0,2239766.0,356180.0,2239766.0,182578.0,2239766.0
2019-03-06,411141.0,2252156.0,370013.0,2252156.0,186755.0,2252156.0
2019-03-07,412640.0,2294438.0,389415.0,2294438.0,193130.0,2294438.0
2019-03-08,412629.0,2322313.0,401190.0,2322313.0,198692.0,2322313.0
2019-03-11,404643.0,2329413.0,412869.0,2329413.0,198812.0,2329413.0
2019-03-12,401039.0,2354854.0,425672.0,2354854.0,209903.0,2354854.0
2019-03-13,384711.0,2365810.0,435279.0,2365810.0,218103.0,2365810.0
2019-03-14,376157.0,2384781.0,449656.0,2384781.0,223147.0,2384781.0
2019-03-15,360029.0,2394766.0,464502.0,2394766.0,220418.0,2394766.0
2019-03-18,351164.0,2394118.0,462261.0,2394118.0,223287.0,2394118.0
2019-03-19,328548.0,2395284.0,481622.0,2395284.0,222891.0,2395284.0
2019-03-20,318608.0,2414088.0,490889.0,2414088.0,221226.0,2414088.0
2019-03-21,257580.0,2417813.0,532816.0,2417813.0,228497.0,2417813.0
2019-03-22,235140.0,2422589.0,536831.0,2422589.0,233601.0,2422589.0
2019-03-25,217707.0,2421848.0,542142.0,2421848.0,235421.0,2421848.0
2019-03-26,171594.0,2404230.0,547582.0,2404230.0,241931.0,2404230.0
2019-03-27,122566.0,2368823.0,545529.0,2368823.0,247672.0,2368823.0
2019-03-28,73269.0,2343317.0,550209.0,2343317.0,257636.0,2343317.0
2019-03-29,66084.0,2351162.0,550825.0,2351162.0,261665.0,2351162.0
2019-04-01,542963.0,2285074.0,273429.0,2285074.0,157056.0,2285074.0
2019-04-02,524645.0,2253759.0,265732.0,2253759.0,142842.0,2253759.0
2019-04-03,513571.0,2270457.0,275876.0,2270457.0,148542.0,2270457.0
2019-04-04,507404.0,2280880.0,283592.0,2280880.0,148378.0,2280880.0
2019-04-05,490939.0,2273806.0,290342.0,2273806.0,149216.0,2273806.0
2019-04-08,469905.0,2261622.0,299971.0,2261622.0,149139.0,2261622.0
2019-04-09,445121.0,2256732.0,324231.0,2256732.0,153220.0,2256732.0
2019-04-10,429612.0,2266567.0,337021.0,2266567.0,161092.0,2266567.0
2019-04-11,403761.0,2261684.0,344928.0,2261684.0,163740.0,2261684.0
2019-04-12,397564.0,2277024.0,356221.0,2277024.0,168391.0,2277024.0
2019-04-15,377547.0,2273239.0,363658.0,2273239.0,168314.0,2273239.0
2019-04-16,372240.0,2300065.0,364399.0,2300065.0,176241.0,2300065.0
2019-04-17,349762.0,2305410.0,379334.0,2305410.0,174602.0,2305410.0
2019-04-18,307045.0,2321399.0,425384.0,2321399.0,180921.0,2321399.0
2019-04-22,288149.0,2312026.0,435080.0,2312026.0,183759.0,2312026.0
2019-04-23,245937.0,2308168.0,468485.0,2308168.0,183920.0,2308168.0
2019-04-24,233242.0,2317877.0,479715.0,2317877.0,187907.0,2317877.0
2019-04-25,167848.0,2280594.0,500615.0,2280594.0,190542.0,2280594.0
2019-04-26,142400.0,2250460.0,495355.0,2250460.0,189239.0,2250460.0
2019-04-29,85921.0,2222452.0,509351.0,2222452.0,195393.0,2222452.0
2019-04-30,71638.0,2229643.0,511954.0,2229643.0,197070.0,2229643.0
2019-05-01,503678.0,2183816.0,206998.0,2183816.0,211935.0,2183816.0
2019-05-02,493689.0,2173200.0,203551.0,2173200.0,213698.0,2173200.0
2019-05-03,490758.0,2201414.0,207388.0,2201414.0,219478.0,2201414.0
2019-05-06,488274.0,2200066.0,208401.0,2200066.0,220334.0,2200066.0
2019-05-07,476257.0,2223948.0,219653.0,2223948.0,231815.0,2223948.0
2019-05-08,461966.0,2229309.0,229800.0,2229309.0,231328.0,2229309.0
2019-05-09,446996.0,2243579.0,241940.0,2243579.0,240008.0,2243579.0
2019-05-10,416392.0,2242813.0,252522.0,2242813.0,242431.0,2242813.0
2019-05-13,392878.0,2259335.0,263258.0,2259335.0,250221.0,2259335.0
2019-05-14,378560.0,2259274.0,267661.0,2259274.0,253021.0,2259274.0
2019-05-15,371692.0,2287879.0,285300.0,2287879.0,265793.0,2287879.0
2019-05-16,351784.0,2326223.0,316159.0,2326223.0,267181.0,2326223.0
2019-05-17,330123.0,2338347.0,335055.0,2338347.0,270302.0,2338347.0
2019-05-20,310759.0,2350583.0,361526.0,2350583.0,269093.0,2350583.0
2019-05-21,288765.0,2381934.0,387558.0,2381934.0,269311.0,2381934.0
2019-05-22,267157.0,2386971.0,406493.0,2386971.0,269613.0,2386971.0
2019-05-23,241296.0,2418374.0,410623.0,2418374.0,306618.0,2418374.0
2019-05-24,199176.0,2394431.0,409666.0,2394431.0,322171.0,2394431.0
2019-05-27,192343.0,2390678.0,409589.0,2390678.0,323685.0,2390678.0
2019-05-28,144605.0,2350566.0,405843.0,2350566.0,327970.0,2350566.0
2019-05-29,112444.0,2355373.0,421914.0,2355373.0,336596.0,2355373.0
2019-05-30,57133.0,2315299.0,438784.0,2315299.0,327708.0,2315299.0
2019-05-31,50171.0,2312899.0,435460.0,2312899.0,321998.0,2312899.0
2019-06-03,434562.0,2284798.0,325730.0,2284798.0,163835.0,2284798.0
2019-06-04,443635.0,2320580.0,329357.0,2320580.0,167169.0,2320580.0
2019-06-05,446855.0,2355634.0,331210.0,2355634.0,178987.0,2355634.0
2019-06-06,449055.0,2391139.0,342499.0,2391139.0,192825.0,2391139.0
2019-06-07,431367.0,2400006.0,345783.0,2400006.0,194270.0,2400006.0
2019-06-10,413871.0,2405929.0,353511.0,2405929.0,189277.0,2405929.0
2019-06-11,378735.0,2378104.0,354864.0,2378104.0,184774.0,2378104.0
2019-06-12,348057.0,2337968.0,353470.0,2337968.0,183391.0,2337968.0
2019-06-13,335267.0,2332391.0,370116.0,2332391.0,179787.0,2332391.0
2019-06-14,331594.0,2332030.0,377004.0,2332030.0,179443.0,2332030.0
2019-06-17,327240.0,2351781.0,382374.0,2351781.0,187721.0,2351781.0
2019-06-18,305898.0,2359544.0,390152.0,2359544.0,189335.0,2359544.0
2019-06-19,280325.0,2373820.0,398381.0,2373820.0,207657.0,2373820.0
2019-06-20,246019.0,2395505.0,429031.0,2395505.0,214666.0,2395505.0
2019-06-21,209933.0,2398285.0,450380.0,2398285.0,217414.0,2398285.0
2019-06-24,192089.0,2404606.0,459383.0,2404606.0,220359.0,2404606.0
2019-06-25,155818.0,2391962.0,458327.0,2391962.0,226429.0,2391962.0
2019-06-26,136386.0,2428834.0,476938.0,2428834.0,238640.0,2428834.0
2019-06-27,104271.0,2431626.0,493225.0,2431626.0,244700.0,2431626.0
2019-06-28,97560.0,2449680.0,505896.0,2449680.0,245066.0,2449680.0
2019-07-01,498707.0,2367299.0,247348.0,2367299.0,192453.0,2367299.0
2019-07-02,480024.0,2345720.0,256577.0,2345720.0,196516.0,2345720.0
2019-07-03,470481.0,2334915.0,257333.0,2334915.0,195120.0,2334915.0
2019-07-04,465881.0,2332383.0,255807.0,2332383.0,199368.0,2332383.0
2019-07-05,463509.0,2334055.0,253264.0,2334055.0,198930.0,2334055.0
2019-07-08,444816.0,2324974.0,255487.0,2324974.0,203579.0,2324974.0
2019-07-09,421533.0,2334148.0,276744.0,2334148.0,211480.0,2334148.0
2019-07-10,400586.0,2320746.0,287611.0,2320746.0,216641.0,2320746.0
2019-07-11,375312.0,2311508.0,295131.0,2311508.0,218786.0,2311508.0
2019-07-12,364045.0,2332587.0,302941.0,2332587.0,230076.0,2332587.0
2019-07-15,355423.0,2324787.0,314517.0,2324787.0,223564.0,2324787.0
2019-07-16,333532.0,2307221.0,320289.0,2307221.0,221611.0,2307221.0
2019-07-17,314586.0,2300675.0,331378.0,2300675.0,221200.0,2300675.0
2019-07-18,300454.0,2314180.0,337189.0,2314180.0,224384.0,2314180.0
2019-07-19,271528.0,2320183.0,357333.0,2320183.0,232158.0,2320183.0
2019-07-22,244759.0,2301040.0,366183.0,2301040.0,221607.0,2301040.0
2019-07-23,210779.0,2283464.0,380583.0,2283464.0,218053.0,2283464.0
2019-07-24,185399.0,2319433.0,415852.0,2319433.0,223419.0,2319433.0
2019-07-25,170685.0,2331216.0,431145.0,2331216.0,231629.0,2331216.0
2019-07-26,112448.0,2283903.0,437597.0,2283903.0,228094.0,2283903.0
2019-07-29,83531.0,2280276.0,444663.0,2280276.0,232266.0,2280276.0
2019-07-30,50479.0,2271297.0,444865.0,2271297.0,236870.0,2271297.0
2019-07-31,43159.0,2287499.0,451864.0,2287499.0,245856.0,2287499.0
2019-08-01,440172.0,2251785.0,243221.0,2251785.0,319050.0,2251785.0
2019-08-02,437065.0,2270949.0,257707.0,2270949.0,317809.0,2270949.0
2019-08-05,423295.0,2266137.0,264102.0,2266137.0,316335.0,2266137.0
2019-08-06,409799.0,2266551.0,267490.0,2266551.0,324412.0,2266551.0
2019-08-07,377371.0,2271936.0,289534.0,2271936.0,328524.0,2271936.0
2019-08-08,359156.0,2286504.0,297270.0,2286504.0,338321.0,2286504.0
2019-08-09,348001.0,2304080.0,312903.0,2304080.0,340422.0,2304080.0
2019-08-12,325776.0,2296985.0,323138.0,2296985.0,341100.0,2296985.0
2019-08-13,307694.0,2302912.0,334184.0,2302912.0,351176.0,2302912.0
2019-08-14,302728.0,2316682.0,347876.0,2316682.0,357532.0,2316682.0
2019-08-15,307081.0,2360179.0,375149.0,2360179.0,356350.0,2360179.0
2019-08-16,301417.0,2355749.0,376145.0,2355749.0,354333.0,2355749.0
2019-08-19,290942.0,2357828.0,379600.0,2357828.0,359038.0,2357828.0
2019-08-20,266544.0,2350675.0,383532.0,2350675.0,361435.0,2350675.0
2019-08-21,252877.0,2360529.0,391900.0,2360529.0,364075.0,2360529.0
2019-08-22,213900.0,2374904.0,425054.0,2374904.0,368306.0,2374904.0
2019-08-23,179903.0,2369227.0,435455.0,2369227.0,376536.0,2369227.0
2019-08-26,168881.0,2372159.0,443855.0,2372159.0,377250.0,2372159.0
2019-08-27,142343.0,2365733.0,448910.0,2365733.0,375148.0,2365733.0
2019-08-28,115439.0,2369407.0,474435.0,2369407.0,374684.0,2369407.0
2019-08-29,57569.0,2349820.0,479455.0,2349820.0,375786.0,2349820.0
2019-08-30,46552.0,2365932.0,492279.0,2365932.0,377976.0,2365932.0
2019-09-02,491984.0,2327965.0,382245.0,2327965.0,183041.0,2327965.0
2019-09-03,485150.0,2363824.0,383907.0,2363824.0,191035.0,2363824.0
2019-09-04,485441.0,2381948.0,389267.0,2381948.0,191990.0,2381948.0
2019-09-05,480848.0,2398856.0,397203.0,2398856.0,197169.0,2398856.0
2019-09-06,470476.0,2411960.0,401527.0,2411960.0,192735.0,2411960.0
2019-09-09,447863.0,2425050.0,418733.0,2425050.0,200047.0,2425050.0
2019-09-10,441955.0,2444077.0,417173.0,2444077.0,205234.0,2444077.0
2019-09-11,421218.0,2469914.0,439228.0,2469914.0,212487.0,2469914.0
2019-09-12,398311.0,2488923.0,449907.0,2488923.0,212535.0,2488923.0
2019-09-13,382863.0,2509668.0,466168.0,2509668.0,212308.0,2509668.0
2019-09-16,361255.0,2493714.0,479681.0,2493714.0,207034.0,2493714.0
2019-09-17,310240.0,2423113.0,470534.0,2423113.0,201654.0,2423113.0
2019-09-18,277865.0,2420047.0,485556.0,2420047.0,209118.0,2420047.0
2019-09-19,258278.0,2416293.0,494696.0,2416293.0,214983.0,2416293.0
2019-09-20,232656.0,2430690.0,519303.0,2430690.0,220318.0,2430690.0
2019-09-23,206589.0,2434340.0,539605.0,2434340.0,225173.0,2434340.0
2019-09-24,186486.0,2441625.0,540379.0,2441625.0,234393.0,2441625.0
2019-09-25,144895.0,2431657.0,549149.0,2431657.0,236640.0,2431657.0
2019-09-26,125350.0,2448609.0,558407.0,2448609.0,243885.0,2448609.0
2019-09-27,79899.0,2413813.0,563148.0,2413813.0,245557.0,2413813.0
2019-09-30,67352.0,2408940.0,556618.0,2408940.0,247612.0,2408940.0
2019-10-01,543417.0,2365390.0,249884.0,2365390.0,140872.0,2365390.0
2019-10-02,515094.0,2370007.0,259235.0,2370007.0,148059.0,2370007.0
2019-10-03,494112.0,2378701.0,264364.0,2378701.0,151557.0,2378701.0
2019-10-04,492599.0,2393776.0,266045.0,2393776.0,151454.0,2393776.0
2019-10-07,460232.0,2378722.0,282811.0,2378722.0,150033.0,2378722.0
2019-10-08,437430.0,2376784.0,297597.0,2376784.0,150275.0,2376784.0
2019-10-09,410921.0,2375365.0,314598.0,2375365.0,155138.0,2375365.0
2019-10-10,392306.0,2381563.0,330692.0,2381563.0,153565.0,2381563.0
2019-10-11,374051.0,2394641.0,343332.0,2394641.0,164724.0,2394641.0
2019-10-14,357778.0,2376902.0,343901.0,2376902.0,158813.0,2376902.0
2019-10-15,352392.0,2392386.0,350265.0,2392386.0,161272.0,2392386.0
2019-10-16,342843.0,2408824.0,356205.0,2408824.0,168195.0,2408824.0
2019-10-17,338225.0,2423057.0,363259.0,2423057.0,172133.0,2423057.0
2019-10-18,322185.0,2434478.0,374821.0,2434478.0,173602.0,2434478.0
2019-10-21,299905.0,2447432.0,389521.0,2447432.0,177095.0,2447432.0
2019-10-22,278651.0,2465584.0,402316.0,2465584.0,182773.0,2465584.0
2019-10-23,237064.0,2475299.0,438931.0,2475299.0,190143.0,2475299.0
2019-10-24,222275.0,2483144.0,454314.0,2483144.0,191983.0,2483144.0
2019-10-25,212120.0,2501560.0,465120.0,2501560.0,198195.0,2501560.0
2019-10-28,163774.0,2469389.0,473874.0,2469389.0,199244.0,2469389.0
2019-10-29,144231.0,2469890.0,490298.0,2469890.0,203158.0,2469890.0
2019-10-30,103527.0,2476088.0,511851.0,2476088.0,221709.0,2476088.0
2019-10-31,98606.0,2483693.0,513184.0,2483693.0,225989.0,2483693.0
2019-11-01,511960.0,2399886.0,228778.0,2399886.0,224101.0,2399886.0
2019-11-04,508730.0,2409040.0,238529.0,2409040.0,227025.0,2409040.0
2019-11-05,508587.0,2423706.0,247632.0,2423706.0,226342.0,2423706.0
2019-11-06,513952.0,2450969.0,261641.0,2450969.0,231194.0,2450969.0
2019-11-07,496987.0,2468189.0,271269.0,2468189.0,235609.0,2468189.0
2019-11-08,473741.0,2477313.0,280212.0,2477313.0,236248.0,2477313.0
2019-11-11,448788.0,2482569.0,300146.0,2482569.0,237422.0,2482569.0
2019-11-12,430581.0,2496845.0,320817.0,2496845.0,240500.0,2496845.0
2019-11-13,411797.0,2531866.0,348956.0,2531866.0,252584.0,2531866.0
2019-11-14,399847.0,2543396.0,367617.0,2543396.0,257551.0,2543396.0
2019-11-15,383553.0,2564373.0,383589.0,2564373.0,263228.0,2564373.0
2019-11-18,360757.0,2577601.0,406425.0,2577601.0,267682.0,2577601.0
2019-11-19,325545.0,2589144.0,430333.0,2589144.0,271871.0,2589144.0
2019-11-20,316062.0,2605008.0,439877.0,2605008.0,281898.0,2605008.0
2019-11-21,263495.0,2634122.0,500762.0,2634122.0,291654.0,2634122.0
2019-11-22,222232.0,2640394.0,527276.0,2640394.0,302393.0,2640394.0
2019-11-25,183478.0,2623195.0,542263.0,2623195.0,304240.0,2623195.0
2019-11-26,141533.0,2613435.0,555988.0,2613435.0,305172.0,2613435.0
2019-11-27,103840.0,2605788.0,568116.0,2605788.0,309160.0,2605788.0
2019-11-28,58238.0,2593772.0,599375.0,2593772.0,312567.0,2593772.0
2019-11-29,52144.0,2595314.0,594284.0,2595314.0,318238.0,2595314.0
2019-12-02,560467.0,2526188.0,325082.0,2526188.0,133393.0,2526188.0
2019-12-03,543671.0,2527691.0,332104.0,2527691.0,136097.0,2527691.0
2019-12-04,550001.0,2556899.0,340554.0,2556899.0,142508.0,2556899.0
2019-12-05,531925.0,2566204.0,353492.0,2566204.0,147265.0,2566204.0
2019-12-06,504338.0,2573798.0,373436.0,2573798.0,153329.0,2573798.0
2019-12-09,481699.0,2580896.0,382607.0,2580896.0,158856.0,2580896.0
2019-12-10,453918.0,2586200.0,411714.0,2586200.0,160041.0,2586200.0
2019-12-11,427836.0,2606124.0,441902.0,2606124.0,170286.0,2606124.0
2019-12-12,410691.0,2635095.0,462403.0,2635095.0,181428.0,2635095.0
2019-12-13,394568.0,2646282.0,479093.0,2646282.0,187659.0,2646282.0
2019-12-16,383006.0,2664983.0,495708.0,2664983.0,192498.0,2664983.0
2019-12-17,350100.0,2709066.0,533807.0,2709066.0,200873.0,2709066.0
2019-12-18,313717.0,2730791.0,573085.0,2730791.0,204213.0,2730791.0
2019-12-19,264694.0,2736659.0,611053.0,2736659.0,210885.0,2736659.0
2019-12-20,225899.0,2713525.0,622939.0,2713525.0,212515.0,2713525.0
2019-12-23,194739.0,2697087.0,629395.0,2697087.0,217451.0,2697087.0
2019-12-24,168949.0,2681618.0,633469.0,2681618.0,219443.0,2681618.0
2019-12-26,144884.0,2672472.0,643293.0,2672472.0,225118.0,2672472.0
2019-12-27,82183.0,2631985.0,664310.0,2631985.0,220666.0,2631985.0
2019-12-30,69571.0,2626854.0,655512.0,2626854.0,227072.0,2626854.0
2019-12-31,658933.0,2594785.0,227509.0,2594785.0,153680.0,2594785.0
2020-01-02,647098.0,2604890.0,232968.0,2604890.0,154281.0,2604890.0
2020-01-03,625982.0,2576653.0,234327.0,2576653.0,149619.0,2576653.0
2020-01-06,607377.0,2573732.0,247532.0,2573732.0,153186.0,2573732.0
2020-01-07,588810.0,2588734.0,263386.0,2588734.0,158620.0,2588734.0
2020-01-08,543176.0,2557847.0,278263.0,2557847.0,152667.0,2557847.0
2020-01-09,500247.0,2554008.0,297871.0,2554008.0,159502.0,2554008.0
2020-01-10,475981.0,2545709.0,316814.0,2545709.0,160416.0,2545709.0
